doi,标题,期刊,年份,作者
,Monoethanolamine adsorption on TiO2 (110) for solid supported CO2 capture,Bulletin of the American Physical Society,2012,"Deyu Lu,Kathrin Müller,Sanjaya D. Senanayake,David E. Starr"
,Investigating The Adsorption Of Monoethanolamine On Tio2 For Model Solid Supported Co2 Capture Materials,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2011,"Kathrin Mueller,Deyu Lu,Sanjaya Senanayake,David E. Starr"
