doi,标题,期刊,年份,作者
10.1038/S41586-021-03541-Z,Signatures of moiré trions in WSe2/MoSe2 heterobilayers.,Nature,2021,"Erfu Liu,Elyse Barré,Jeremiah van Baren,Matthew Wilson,Takashi Taniguchi,Kenji Watanabe,Yong-Tao Cui,Nathaniel M Gabor,Tony F Heinz,Yia-Chung Chang,Chun Hung Lui"
10.1038/s41467-021-23732-6,Strong Interaction Between Interlayer Excitons And Correlated Electrons In Wse2/Ws2 Moire Superlattice,NATURE COMMUNICATIONS,2021,"Shengnan Miao,Tianmeng Wang,Xiong Huang,Dongxue Chen,Zhen Lian,Chong Wang,Mark Blei,Takashi Taniguchi,Kenji Watanabe,Sefaattin Tongay,Zenghui Wang,Di Xiao,Yong-Tao Cui,Su-Fei Shi"
10.1103/PhysRevX.11.041034,Determination of the Spin Axis in Quantum Spin Hall Insulator Candidate Monolayer WTe2,PHYSICAL REVIEW X,2021,"Wenjin Zhao,Elliott Runburg,Zaiyao Fei,Joshua Mutch,Paul Malinowski,Bosong Sun,Xiong Huang,Dmytro Pesin,Yong-Tao Cui,Xiaodong Xu,Jiun-Haw Chu,David H. Cobden"
10.1021/ACS.NANOLETT.0C05117,Intertwined Topological and Magnetic Orders in Atomically Thin Chern  Insulator MnBi2Te4,Nano Letters,2021,"Dmitry Ovchinnikov,Xiong Huang,Zhong Lin,Zaiyao Fei,Jiaqi Cai,Tiancheng Song,Minhao He,Qianni Jiang,Chong Wang,Hao Li,Yayu Wang,Yang Wu,Di Xiao,Jiun-Haw Chu,Jiaqiang Yan,Cui-Zu Chang,Yong-Tao Cui,Xiaodong Xu"
10.1038/s41586-021-03541-z,Signatures Of Moire Trions In Wse2/Mose2 Heterobilayers,NATURE,2021,"Erfu Liu,Elyse Barré,Jeremiah van Baren,Matthew Wilson,Takashi Taniguchi,Kenji Watanabe,Yong-Tao Cui,Nathaniel M Gabor,Tony F Heinz,Yia-Chung Chang,Chun Hung Lui"
10.1103/PhysRevLett.127.037402,Excitonic And Valley-Polarization Signatures Of Fractional Correlated Electronic Phases In A Wse2/Ws2 Moire Superlattice,PHYSICAL REVIEW LETTERS,2021,"Erfu Liu,Takashi Taniguchi,Kenji Watanabe,Nathaniel M Gabor,Yong-Tao Cui,Chun Hung Lui"
10.1038/s41567-021-01171-w,Correlated Insulating States At Fractional Fillings Of The Ws2/Wse2 Moire Lattice,NATURE PHYSICS,2021,"Xiong Huang,Tianmeng Wang,Shengnan Miao,Chong Wang,Zhipeng Li,Zhen Lian,Takashi Taniguchi,Kenji Watanabe,Satoshi Okamoto,Di Xiao,Su-Fei Shi,Yong-Tao Cui"
,Anisotropic conductivity in monolayer WTe 2,Bulletin of the American Physical Society,2020,"Bosong Sun,Paul Malinowski,Zaiyao Fei,Wenjin Zhao,Tauno Palomaki,Xiong Huang,Elliott Runburg,Yongtao Cui,Jiun-Haw Chu,Xiaodong Xu,David Cobden"
10.1021/acs.nanolett.9b04282,Coexistence of Magnetic Orders in Two-Dimensional Magnet CrI3.,NANO LETTERS,2020,"Ben Niu,Tang Su,Brian A Francisco,Subhajit Ghosh,Fariborz Kargar,Xiong Huang,Mark Lohmann,Junxue Li,Yadong Xu,Takashi Taniguchi,Kenji Watanabe,Di Wu,Alexander A Balandin,Jing Shi,Yongtao Cui"
,Probing spin orbit interactions in monolayer WTe2 edge states,Bulletin of the American Physical Society,2020,"Elliott Runburg,Wenjin Zhao,Zaiyao Fei,Joshua Mutch,Paul Malinowski,Bosong Sun,Xiong Huang,Yongtao Cui,Xiaodong Xu,Jiun-Haw Chu,David Cobden"
