doi,标题,期刊,年份,作者
10.1103/PhysRevD.96.122002,Search for bosonic super-WIMP interactions with the XENON100 experiment,PHYSICAL REVIEW D,2017,"E. Aprile,J. Aalbers,F. Agostini,M. Alfonsi,Althueser L.,F. D. Amaro,Anthony M.,F. Arneodo,P. Barrow,L. Baudis,B. Bauermeister,M.L. Benabderrahmane,T. Berger,P. A. Breur,Brown A.,Brown E.,S. Bruenner,G. Bruno,R. Budnik,Lukas Bütikofer,J. Calvén,Capelli C.,Cardoso J.M.R.,D. Cichon,D. Coderre,A.P. Colijn,J. Conrad,J.P. Cussonneau,M.P. Decowski,P. de Perio,P. Di Gangi,A. Di Giovanni,S. Diglio,G. Eurin,J. Fei,A. D. Ferella,A. Fieguth,W. Fulgione,A. Gallo Rosso,M. Galloway,F. Gao,M. Garbini,C. Geis,L. W. Goetzke,Z. Greene,C. Grignon,C. Hasterok,E. Hogenbirk,J. Howlett,R. Itay,B. Kaminsky,S. Kazama,G. Kessler,A. Kish,H. Landsman,R. F. Lang,D. Lellouch,L. J. Levinson,Q. Lin,S. Lindemann,Manfred Lindner,F. Lombardi,J. A. M. Lopes,A. Manfredini,I. Maris,T. Marrodán Undagoitia,J. Masbou,F. V. Massoli,D. Masson,D. Mayani,M. Messina,K. Micheneau,A. Molinario,K. Morå,M. Murra,J. Naganoma,K. Ni,U. Oberlack,P. Pakarha,B. Pelssers,R. Persiani,F. Piastra,J. Pienaar,V. Pizzella,M.-C. Piro,G. Plante,N. Priel,D. Ramírez García,L. Rauch,S. Reichard,C. Reuter,A. Rizzo,N. Rupp,J.M.F. dos Santos,G. Sartorelli,M. Scheibelhut,S. Schindler,J. Schreiner,M. Schumann,L. Scotto Lavina,M. Selvi,P. Shagin,M. Silva,H. Simgen,M. von Sivers,A. Stein,D. Thers,A. Tiseni,G. Trinchero,C. Tunnell,M. Vargas,Hongwei Wang,Zhou Wang,Y. Wei,Ch. Weinheimer,C. Wittweg,J. Wulf,J. Ye,Y. Zhang,T. Zhu"
10.1088/1475-7516/2017/10/039,Search for magnetic inelastic dark matter with XENON100,JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS,2017,"E. Aprile,J. Aalbers,F. Agostini,M. Alfonsi,F. D. Amaro,M. Anthony,F. Arneodo,P. Barrow,L. Baudis,B. Bauermeister,M.L. Benabderrahmane,T. Berger,P. A. Breur,A. Brown,E. Brown,S. Bruenner,G. Bruno,R. Budnik,L. Bütikofer,J. Calvén,João Cardoso,M. Cervantes,D. Cichon,D. Coderre,A.P. Colijn,J. Conrad,J.P. Cussonneau,M.P. Decowski,P. de Perio,P. Di Gangi,A. Di Giovanni,S. Diglio,G. Eurin,J. Fei,A. D. Ferella,A. Fieguth,D. Franco,W. Fulgione,A. Gallo Rosso,M. Galloway,F. Gao,M. Garbini,C. Geis,L. W. Goetzke,Z. Greene,C. Grignon,C. Hasterok,E. Hogenbirk,R. Itay,B. Kaminsky,G. Kessler,A. Kish,H. Landsman,R. F. Lang,D. Lellouch,L. J. Levinson,Q. Lin,S. Lindemann,Manfred Lindner,F. Lombardi,J. A. M. Lopes,A. Manfredini,I. Maris,T. Marrodán Undagoitia,J. Masbou,F. V. Massoli,D. Masson,D. Mayani,M. Messina,K. Micheneau,A. Molinario,M. Murra,J. Naganoma,K. Ni,U. Oberlack,P. Pakarha,B. Pelssers,R. Persiani,F. Piastra,J. Pienaar,V. Pizzella,M.-C. Piro,G. Plante,N. Priel,L. Rauch,S. Reichard,C. Reuter,A. Rizzo,S. Rosendahl,N. Rupp,J.M.F. dos Santos,G. Sartorelli,M. Scheibelhut,S. Schindler,J. Schreiner,M. Schumann,L. Scotto Lavina,M. Selvi,P. Shagin,M. Silva,H. Simgen,M. v. Sivers,A. Stein,D. Thers,A. Tiseni,G. Trinchero,C. Tunnell,M. Vargas,H. Wang,Y. Wei,Ch. Weinheimer,J. Wulf,J. Ye,Y. Zhang"
10.1016/j.newar.2005.01.035,The XENON dark matter search experiment,New Astronomy Reviews,2016,"E. Aprile,K.L. Giboni,P. Majewski,K. Ni,M. Yamashita,R. Gaitskell,P. Sorensen,L. DeViveiros,L. Baudis,A. Bernstein,C. Hagmann,C. Winant,T. Shutt,J. Kwong,U. Oberlack,D. McKinsey,R. Hasty"
10.1103/PhysRevD.94.122001,Xenon100 Dark Matter Results From A Combination Of 477 Live Days,PHYSICAL REVIEW D,2016,"E. Aprile,J. Aalbers,F. Agostini,M. Alfonsi,D. Amaro,M. Anthony,F. Arneodo,P. Barrow,L. Baudis,B. Bauermeister,M. L. Benabderrahmane,T. Berger,A. Breur,A. Brown,E. Brown,S. Bruenner,G. Bruno,R. Budnik,Lukas Bütikofer,J. Calvén,João Cardoso,M. Cervantes,D. Cichon,D. Coderre,A. P. Colijn,J. Conrad,J. P. Cussonneau,M.P. Decowski,P. de Perio,P. Di Gangi,A. Di Giovanni,S. Diglio,E. Duchovni,J. Fei,A. D. Ferella,A. Fieguth,D. Franco,W. Fulgione,A. Gallo Rosso,M. Galloway,F. Gao,M. Garbini,C. Geis,L. W. Goetzke,Z. Greene,C. Grignon,C. Hasterok,E. Hogenbirk,R. Itay,B. Kaminsky,G. Kessler,A. Kish,H. Landsman,R. F. Lang,D. Lellouch,L. J. Levinson,M. Le Calloch,C. Levy,Q. Lin,S. Lindemann,Manfred Lindner,José A. M. Lopes,A. Manfredini,T. Marrodán Undagoitia,J. Masbou,F. V. Massoli,D. Masson,D. Mayani,Y. Meng,M. Messina,K. Micheneau,B. Miguez,A. Molinario,M. Murra,J. Naganoma,K. Ni,U. Oberlack,A. Orrigo,P. Pakarha,B. Pelssers,R. Persiani,F. Piastra,J. Pienaar,C. Piro,G. Plante,N. Priel,L. Rauch,S. Reichard,C. Reuter,A. Rizzo,S. Rosendahl,N. Rupp,J.M.F. Dos Santos,G. Sartorelli,M. Scheibelhut,S. Schindler,J. Schreiner,M. Schumann,L. Scotto Lavina,M. Selvi,P. Shagin,M. Silva,H. Simgen,M. V. Sivers,A. Stein,D. Thers,A. Tiseni,G. Trinchero,C. Tunnell,R. Wall,H. Wang,M. Weber,Y. Wei,Ch. Weinheimer,J. Wulf,Y. Zhang,F. D. Amaro,P. A. Breur,S. E. A. Orrigo,M.-C. Piro,J.M.F. dos Santos"
10.1103/PhysRevLett.115.091302,Search for Event Rate Modulation in XENON100 Electronic Recoil Data,PHYSICAL REVIEW LETTERS,2015,"elena aprile,j aalbers,federica agostini,m alfonsi,mary k anthony,l arazi,k arisaka,f arneodo,c balan,p barrow,l baudis,b bauermeister,p a breur,a j brown,e brown,s bruenner,giacomo bruno,r budnik,l buetikofer,j m r cardoso,m c cervantes,d coderre,a p colijn,h contreras,j p cussonneau,m p decowski,p de perio,a di giovanni,e duchovni,s fattori,a d ferella,a fieguth,w fulgione,f gao,m garbini,c geis,l w goetzke,c grignon,e e gross,w hampel,c hasterok,r itay,f kaether,b kaminsky,g kessler,a kish,h landsman,r f lang,m le calloch,d lellouch,l levinson,c levy,sebastian lindemann,m lindner,j a m lopes,a lyashenko,s macmullin,t marrodan undagoitia,j masbou,f v massoli,d mayani,a j melgarejo fernandez y meng,m messina,k micheneau,b miguez,a molinario,m murra,j naganoma,k ni,u oberlack,s e a orrigo,p pakarha,r persiani,f piastra,j pienaar,g plante,n priel,l rauch,s reichard,c reuter,a rizzo,sarah rosendahl,j m f dos santos,g sartorelli,s m schindler,j schreiner,m schumann,l scotto lavina,m selvi,p shagin,h simgen,a teymourian,d thers,a tiseni,g c trinchero,c d tunnell,richard wall,hao wang,m weber"
10.1016/j.astropartphys.2013.10.002,Analysis of the XENON100 dark matter search data,Astroparticle Physics,2014,"Elena Aprile,M. Alfonsi,Katsushi Arisaka,Francesco Arneodo,C. Balan,Laura Baudis,A. Behrens,Paolo Beltrame,K. Bokeloh,Elliott R. Brown,G. M. Bruno,Ranny Budnik,Jo?o M R Cardoso,W. T. Chen,B. Choi,D. B. Cline,Hugo A. Contreras,Jean Pierre Cussonneau,Micha? Patrick Decowski,E. Duchovni,S. Fattori,Alfredo Davide Ferella,Walter Fulgione,F. Gao,Marco Garbini,Karl Ludwig Giboni,L. W. Goetzke,C. Grignon,E. Gross,W. Hampel,Alexander Kish,Jacob Lamblin,Hagar Landsman,Rafael F. Lang,M. Le Calloch,C. L��vy,Keol Lim,Q. Lin,Sebastian Lindemann,M. Lindner,Jos�� A Matias Lopes,K. Lung,Teresa Marrod��n Undagoitia,F. V. Massoli,Yuan Mei,A. J. Melgarejo Fernandez,Y. Meng,Andrea Molinario,E. Nativ,K. Ni,Uwe G. Oberlack,S. E A Orrigo,Emilija Panti?,R. Persiani,G. Plante,N. Priel,A. Rizzo,S. Rosendahl,J. M F Dos Santos,G. Sartorelli,J. Schreiner,Marc Schumann,Luca Scotto Lavina,P. R. Scovell,Marco Selvi,Petr M. Shagin,Hardy Simgen,A. Teymourian,Dominique Thers,Ofer V. Vitells,H. G. Wang,Marc Weber,Ch Weinheimer"
,TOWARDS A SENSITIVE DARK MATTER DETECTION WITH LIQUID XENON,TOWARDS ULTIMATE UNDERSTANDING OF THE UNIVERSE,2013,kaixuan ni
,"Comment on ""On the subtleties of searching for dark matter with liquid xenon detectors""",,2012,"elena aprile,m alfonsi,k arisaka,f arneodo,c balan,l baudis,b bauermeister,a behrens,p beltrame,k bokeloh,edward f brown,giacomo luca bruno,r budnik,j m r cardoso,w t chen,b choi,d cline,a p colijn,h contreras,j p cussonneau,m p decowski,e duchovni,s fattori,a d ferella,w fulgione,f gao,m garbini,c ghag,k l giboni,l w goetzke,c grignon,eilam gross,w hampel,f kaether,a kish,j lamblin,h landsman,r f lang,m le calloch,charles e levy,k e lim,q lin,sebastian lindemann,m lindner,j a m lopes,k lung,t marrodan undagoitia,f v massoli,a j melgarejo fernandez,y meng,a molinario,e nativ,k ni,u oberlack,s e a orrigo,e pantic,r persiani,g plante,n priel,a rizzo,s s e rosendahl,j m f dos santos,g sartorelli,j schreiner,m schumann,l scotto lavina,p r scovell,m selvi,p shagin,h simgen,a teymourian,d thers,o vitells,henry wang,m weber,carla j weinheimer"
10.1088/1748-0221/7/12/T12001,The Distributed Slow Control System Of The Xenon100 Experiment,JOURNAL OF INSTRUMENTATION,2012,"Elena Aprile,M. Alfonsi,Katsushi Arisaka,Francesco Arneodo,C. Balan,Laura Baudis,A. Behrens,Paolo Beltrame,K. Bokeloh,E. Brown,G. M. Bruno,Ranny Budnik,M. Le Calloch,João M R Cardoso,W. -T Chen,B. Choi,Hugo A. Contreras,J. -P Cussonneau,Michał Patrick Decowski,Ehud Duchovni,S. Fattori,Alfredo Davide Ferella,Walter Fulgione,F. Gao,Marco Garbini,K. -L Giboni,L. W. Goetzke,C. Grignon,Eilam E. Gross,W. Hampel,Daniel N. McKinsey,Alexander Kish,Jacob Lamblin,Rafael F. Lang,C. Lévy,Keol Lim,Q. Lin,Sebastian Lindemann,Manfred Lindner,José A Matias Lopes,K. Lung,A. Manzur,Teresa Marrodán Undagoitia,F. V. Massoli,Yuan Mei,A. J. Melgarejo Fernandez,Y. Meng,Andrea Molinario,E. Nativ,K. Ni,Uwe G. Oberlack,S. E A Orrigo,Emilija Pantić,J. V. Patricio,Rino Persiani,G. Plante,N. Priel,Anabela C C Ribeiro,A. Rizzo,S. Rosendahl,Joaquim M F Dos Marques Ferreira dos Santos,G. Sartorelli,J. Schreiner,Marc Schumann,Luca Scotto Lavina,P. R. Scovell,Marco Selvi,Petr M. Shagin,Hardy Simgen,A. Teymourian,Dominique Thers,Ofer V. Vitells,Hui Wang,Marc S. Weber,Ch Weinheimer"
10.1103/PhysRevD.85.029904,"Erratum: Study of the electromagnetic background in the XENON100 experiment (vol 83, 082001, 2011)",PHYSICAL REVIEW D,2012,"elena aprile,k arisaka,f arneodo,a askin,l baudis,ashley behrens,k bokeloh,e l brown,j m r cardoso,b choi,d cline,s fattori,a d ferella,k l giboni,a kish,c w lam,j lamblin,r f lang,k e lim,q lin,sebastian lindemann,m lindner,j a m lopes,k lung,t marrodan undagoitia,y mei,a j melgarejo fernandez,k ni,u oberlack,s e a orrigo,e pantic,g plante,alejandro ribeiro,r santorelli,j m f dos santos,m schumann,petr p m shagin,h simgen,a teymourian,d thers,eirini tziaferi,heng wang,m weber,ch weinheimer"
10.1016/j.astropartphys.2012.01.003,The XENON100 dark matter experiment,Astroparticle Physics,2012,"Elena Aprile,k arisaka,f arneodo,a askin,l baudis,a behrens,emery n brown,j m r cardoso,b choi,d cline,s fattori,a d ferella,k l giboni,a kish,c w lam,r f lang,k e lim,j a m lopes,t marrodan undagoitia,yaning mei,a j melgarejo fernandez,k ni,u oberlack,s e a orrigo,e pantic,g plante,alejandro ribeiro,r santorelli,j m f dos santos,m schumann,petr p m shagin,a teymourian,eirini tziaferi,haokun wang,marcelo takeshi unesp yamashita,J Aalbers,F Agostini,M Alfonsi,FD Amaro,M Anthony"
null,Searches for supersymmetric dark matter with XENON,Subnuclear Series,2011,K. Ni
10.1016/j.astropartphys.2011.06.001,Material screening and selection for XENON100,Astroparticle Physics,2011,"E. Aprile,K. Arisaka,F. Arneodo,A. Askin,L. Baudis,A. Behrens,K. Bokeloh,E. Brown,J.M.R. Cardoso,B. Choi,D. Cline,S. Fattori,A.D. Ferella,K.L. Giboni,A. Kish,C.W. Lam,J. Lamblin,R.F. Lang,K.E. Lim,J.A.M. Lopes,T. Marrodán Undagoitia,Y. Mei,A.J. Melgarejo Fernandez,K. Ni,U. Oberlack,S.E.A. Orrigo,E. Pantic,G. Plante,A.C.C. Ribeiro,R. Santorelli,J.M.F. dos Santos,M. Schumann,P. Shagin,A. Teymourian,D. Thers,E. Tziaferi,H. Wang,C. Weinheimer,M. Laubenstein,S. Nisi"
10.1360/132011-968,Dark matter direct detection based on liquid xenon,"Scientia Sinica(Physica,Mechanica & Astronomica)",2011,"NI KaiXuan,WEI YueHuan"
10.3969/j.issn.0368-6396.2010.05.003,Dark Matter and Its Detection,SCIENCE,2010,"Xunnong Xu,Kaixuan Ni"
10.1016/j.nima.2008.12.197,The scintillation and ionization yield of liquid xenon for nuclear recoils,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",2009,"per soelberg sorensen,a y manzur,c e dahl,j angle,elena aprile,f arneodo,l baudis,aron m bernstein,a bolozdynya,p p brusov,l c c coelho,l deviveiros,a d ferella,l m p fernandes,s fiorucci,r j gaitskell,k l giboni,r gomez,r hasty,l kastens,j kwong,j a m lopes,n w madden,a manalaysay,d n mckinsey,m e monzani,k ni,u oberlack,j orboeck,g plante,r santorelli,j m f dos santos,p shagin,t shutt,s schulte,celeste diane winant,m t yamashita"
10.1103/PhysRevD.80.115005,Constraints on inelastic dark matter from XENON10,PHYSICAL REVIEW D,2009,"J. Angle,E. Aprile,F. Arneodo,L. Baudis,A. Bernstein,A. Bolozdynya,L. C. C. Coelho,C. E. Dahl,L. DeViveiros,A. D. Ferella,L. M. P. Fernandes,S. Fiorucci,R. J. Gaitskell,K. L. Giboni,R. Gomez,R. Hasty,L. Kastens,J. Kwong,J. A. M. Lopes,N. Madden,A. Manalaysay,A. Manzur,D. N. McKinsey,M. E. Monzani,K. Ni,U. Oberlack,J. Orboeck,G. Plante,R. Santorelli,J. M. F. dos Santos,P. Shagin,T. Shutt,P. Sorensen,S. Schulte,C. Winant,M. Yamashita"
10.1103/PhysRevLett.100.021303,First Results From The Xenon10 Dark Matter Experiment At The Gran Sasso National Laboratory,PHYSICAL REVIEW LETTERS,2008,"J. Angle,E. Aprile,F. Arneodo,L. Baudis,A. Bernstein,A. Bolozdynya,P. Brusov,L. C. C. Coelho,C. E. Dahl,L. DeViveiros,A. D. Ferella,L. M. P. Fernandes,S. Fiorucci,R. J. Gaitskell,K. L. Giboni,R. Gomez,R. Hasty,L. Kastens,J. Kwong,J. A. M. Lopes,N. Madden,A. Manalaysay,A. Manzur,D. N. McKinsey,M. E. Monzani,K. Ni,J. Orboeck,G. Plante,R. Santorelli,J. M. F. dos Santos,P. Shagin,T. Shutt,P. Sorensen,S. Schulte,C. Winant,M. Yamashita,for the XENON Collaboration"
,Scintillation Efficiency of Liquid Xenon for Low Energy Nuclear Recoils,,2008,"t wongjirad,kaixuan ni,angel manzur,l kastens,d n mckinsey"
10.1103/PhysRevLett.101.091301,Limits On Spin-Dependent Wimp-Nucleon Cross Sections From The Xenon10 Experiment,PHYSICAL REVIEW LETTERS,2008,"J. Angle,E. Aprile,F. Arneodo,L. Baudis,A. Bernstein,A. Bolozdynya,L. C. C. Coelho,C. E. Dahl,L. DeViveiros,A. D. Ferella,L. M. P. Fernandes,S. Fiorucci,R. J. Gaitskell,K. L. Giboni,R. Gomez,R. Hasty,L. Kastens,J. Kwong,J. A. M. Lopes,N. Madden,A. Manalaysay,A. Manzur,D. N. McKinsey,M. E. Monzani,K. Ni,J. Orboeck,G. Plante,R. Santorelli,J. dos Santos,P. Shagin,T. Shutt,P. Sorensen,S. Schulte,C. Winant,M. Yamashita,for the XENON10 Collaboration"
10.1016/j.nima.2007.08.180,Preparation of neutron-activated xenon for liquid xenon detector calibration,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",2007,"K. Ni,R. Hasty,T.M. Wongjirad,L. Kastens,A. Manzur,D.N. McKinsey"
10.1016/j.nuclphysbps.2007.08.033,3D Position Sensitive XeTPC for Dark Matter Search,Nuclear Physics B - Proceedings Supplements,2007,"j angle,elena aprile,f arneodo,l baudis,a bernstein,a bolozdynya,l c c coelho,e dahl,l deviveiros,a d ferella,l m p fernandes,s fiorucci,r j gaitskell,k l giboni,r gomez,r hasty,j kwong,j a m lopes,n w madden,a manalaysay,a y manzur,d n mckinsey,m e monzani,k ni,u oberlack,j orboeck,g plante,j santos,p shagin,t shutt,per soelberg sorensen,celeste diane winant,m yamashita"
10.1103/PhysRevLett.97.081302,Simultaneous Measurement Of Ionization And Scintillation From Nuclear Recoils In Liquid Xenon For A Dark Matter Experiment,PHYSICAL REVIEW LETTERS,2006,"E Aprile,C E Dahl,L de Viveiros,R J Gaitskell,K L Giboni,J Kwong,P Majewski,K Ni,T Shutt,M Yamashita"
10.1016/j.nima.2005.09.046,Detection of liquid xenon scintillation light with a silicon photomultiplier,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",2006,"E. Aprile,P. Cushman,K. Ni,P. Shagin"
10.1088/1748-0221/1/09/P09004,Gamma ray spectroscopy with scintillation light in liquid xenon,JOURNAL OF INSTRUMENTATION,2006,"K. Ni,E. Aprile,K. L. Giboni,P. Majewski,M. Yamashita"
10.1088/1742-6596/39/1/021,The XENON dark matter search: status of XENON10,Journal of Physics Conference Series,2006,"E Aprile,K L Giboni,S Kamat,K Ni,B K Singh,M Yamashita,R J Gaitskell,P Sorensen,L de Viveiros,R Gomez,U Oberlack,P Shagin,A Bolozdynya,E Dahl,J Kwong,T Shutt,J Angle,L Baudis,A Manalaysay,J Orboeck,R Hasty,A Manzur,A Bernstein,N Madden,C Winant,F Arneodo,A Ferella,J Santos,J A Matias Lopes,J Santos"
10.1016/j.nuclphysbps.2004.11.036,The XENON dark matter experiment,Nuclear Physics B - Proceedings Supplements,2005,"t shutt,elena aprile,edward a baltz,k l giboni,p majewski,m t yamashita,k ni,u oberlack,vargas,j kwong,kirk t mcdonald,michael d niemack,r j gaitskell,paul sorensen,l deviveiros,william w craig"
10.1016/j.nima.2005.06.054,Performance of a large area avalanche photodiode in a liquid xenon ionization and scintillation chamber,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",2005,"K. Ni,E. Aprile,D. Day,K.L. Giboni,J.A.M. Lopes,P. Majewski,M. Yamashita"
10.1103/PhysRevD.72.072006,Scintillation response of liquid xenon to low energy nuclear recoils,PHYSICAL REVIEW D,2005,"E. Aprile,K. L. Giboni,P. Majewski,K. Ni,M. Yamashita,R. Hasty,A. Manzur,D. N. McKinsey"
,Background Discrimination Capability of a Dual Phase Xenon Detector for the XENON Dark Matter Experiment,,2005,kaixuan ni
10.1109/TNS.2004.832690,Proportional light in a dual-phase xenon chamber,IEEE Transactions on Nuclear Science,2004,"Elena Aprile,Karl L. Giboni,Pawel Majewski,Kaixuan Ni,Masaki Yamashita"
,XENON: a 1 tonne Liquid Xenon Experiment for a Sensitive Dark Matter  Search,,2002,"E. Aprile,E. A. Baltz,A. Curioni,C. J. HAILEY,L. HUI,W. CRAIG,M. Kobayashi,K. Ni,W. W. Craig,R. J. Gaitskell,U. Oberlack,T. Shutt"
,"Scintillation Efficiency in Liquid Xenon at Low Energies."" In preparation. ∞ Ni K, Hasty R, Wongjirad TM, Kastens L, Manzur A, McKinsey DN. ""Preparation of",,0,"Zutshi R,Cheah M,Ran FA,Webman R,Schepartz A.,Wongjirad T,Ni K,Kastens L,Manzur A,McKinsey DN,Alon R,Breskin A,Cortesi M,Miyamoto J"
