doi,标题,期刊,年份,作者
10.1016/j.neuroimage.2014.01.045,Compressed sensing fMRI using gradient-recalled echo and EPI sequences.,NeuroImage,2014,"Xiaopeng Zong,Juyoung Lee,Alexander John Poplawsky,Seong-Gi Kim,Jong Chul Ye"
,Contamination of Neurometabolite Amine-Water Proton Exchange to Amide Proton Transfer MRI,,2012,"Xiaopeng  Zong,Ping  Wang,Seong-Gi  Kim,Tao  Jin"
10.1016/j.neuroimage.2011.08.014,Magnetic resonance imaging of the Amine-Proton EXchange (APEX) dependent contrast.,NeuroImage,2012,"Tao Jin,Ping Wang,Xiaopeng Zong,Seong-Gi Kim"
10.1016/j.neuroimage.2012.02.052,Contributions of dynamic venous blood volume versus oxygenation level changes to BOLD fMRI.,NeuroImage,2012,"Xiaopeng Zong,Tae Kim,Seong-Gi Kim"
10.1177/0333102411409076,fMRI evidence that precision ophthalmic tints reduce cortical hyperactivation in migraine.,CEPHALALGIA,2011,"Jie Huang,Xiaopeng Zong,Arnold Wilkins,Brian Jenkins,Andrea Bozoki,Yue Cao"
10.1118/1.3651635,Improving Suspicious Breast Lesion Characterization Using Semi-Automatic Lesion Fractional Volume Washout Kinetic Analysis,MEDICAL PHYSICS,2011,"Jie Huang,Tobias Hahn,Lori Hoisington,Sarah Schafer,Xiaopeng Zong,Kevin Berger"
,Stroke imaging based on amine-water proton exchange ( APEX ) : correlations with ADC and metabolite concentrations,,2011,"Xiaopeng  Zong,Tao  Jin,Ping  Wang,Seong-Gi  Kim"
10.1103/PhysRevB.77.014412,O-17 And V-51 Nmr For The Zigzag Spin-1 Chain Compound Cav2o4,PHYSICAL REVIEW B,2008,"X. Zong,B. J. Suh,A. Niazi,J. Q. Yan,D. L. Schlagel,T. A. Lograsso,D. C. Johnston"
10.1103/PhysRevB.77.144419,Li-7 Nmr Study Of Heavy-Fermion Liv2o4 Containing Magnetic Defects,PHYSICAL REVIEW B,2008,"X. Zong,F. Borsa,M. D. Vannette,R. Prozorov,J. Schmalian,D. C. Johnston"
10.1103/physrevb.76.144511,B 11 NMR in the layered diborides Os B 2 and Ru B 2,Physical Review B,2007,"B. J. Suh,Xiaopeng Zong,Yogesh Singh,Asad Niazi,David C. Johnston"
,"Structure, magnetization, and NMR studies of the spin-glass compound ( Li x V 1 − x ) 3 B O 5 ( x ≈ 0.40 and 0.33)",Physical Review B,2007,"x zong,asad niazi,f borsa,xiao san ma,d c johnston"
10.1103/PhysRevB.76.054418,"Crystallography, Magnetic Susceptibility, Heat Capacity, And Electrical Resistivity Of Heavy-Fermion Liv2o4 Single Crystals Grown Using A Self-Flux Technique",PHYSICAL REVIEW B,2007,"s p das,X. Zong,A. Niazi,arkady ellern,J. Q. Yan,D. C. Johnston"
,Superconducting and Normal State Properties of OsB$_2$*,Bulletin of the American Physical Society,2007,"Y. P. Singh,A. Niazi,X. Zong,B.J. Suh$^{ dagger}$,M.W. Vannette,Ruslan Prozorov,D. C. Johnston"
10.1103/PhysRevB.76.054452,"Structure, Magnetization, And Nmr Studies Of The Spin-Glass Compound (Lixv1-X)(3)Bo5 (X Approximate To 0.40 And 0.33)",PHYSICAL REVIEW B,2007,"X. Zong,A. Niazi,F. Borsa,X. Ma,D. Johnston"
10.1103/PhysRevB.74.184417,Phase Relations In The Li2o-V2o3-V2o5 System At 700 Degrees C: Correlations With Magnetic-Defect Concentration In Heavy Fermion Liv2o4,PHYSICAL REVIEW B,2006,"X. Ma,X. Zong,A. Niazi,D. C. Johnston"
10.1103/PhysRevLett.95.176408,Dynamics Of Magnetic Defects In Heavy Fermion Liv2o4 From Stretched Exponential Li-7 Nmr Relaxation,PHYSICAL REVIEW LETTERS,2005,"D. C. Johnston,S.-H. Baek,xiangang zong,F. Borsa,jorg schmalian,sninichi kondo"
10.1103/physrevlett.95.176408,Dynamics of magnetic defects in heavy fermion LiV2O4 from stretched exponential 7Li NMR relaxation.,Physical Review Letters,2005,"David C. Johnston,Seung-Ho Baek,Xiaopeng Zong,Ferdinando Borsa,Joerg Schmalian,S. Kondo"
