doi,标题,期刊,年份,作者
10.1038/s41563-018-0149-7,Two-dimensional itinerant ferromagnetism in atomically thin Fe 3 GeTe 2 .,Nature materials,2018,"Zaiyao Fei,Bevin Huang,Paul Malinowski,Wenbo Wang,Tiancheng Song,Joshua Sanchez,Wang Yao,Di Xiao,Xiaoyang Zhu,Andrew F May,Weida Wu,David H Cobden,Jiun-Haw Chu,Xiaodong Xu"
10.1364/ol.42.003781,Tm^3+-doped LuYO_3 mixed sesquioxide ceramic laser: effective 205  μm source operating in continuous-wave and passive Q-switching regimes,Optics Letters,2017,"Zhiyong Zhou,Xiaofeng Guan,Xiaoxu Huang,Bin Xu,Huiying Xu,Zhiping Cai,Xiaodong Xu,Peng Liu,Dongzhen Li,Jian Zhang,Jun Xu"
10.1016/j.optmat.2017.05.035,Fabrication and properties of (TbxY1−x)3Al5O12 transparent ceramics by hot isostatic pressing,Optical Materials,2017,"Pingping Duan,Peng Liu,Xiaodong Xu,Wei Wang,Zhong Wan,Shouyi Zhang,Yinzhen Wang,Jian Zhang"
10.1038/nature22391,Layer-dependent ferromagnetism in a van der Waals crystal down to the monolayer limit,NATURE,2017,"Bevin Huang,Genevieve Clark,Efrén Navarro-Moratalla,Dahlia R. Klein,Ran Cheng,Kyle Seyler,Ding Zhong,Emma Schmidgall,Michael A. McGuire,David Cobden,Wang Yao,Di Xiao,Pablo Jarillo-Herrero,Xiaodong Xu"
10.1021/acs.nanolett.6b04944,Unusual Exciton–Phonon Interactions at van der Waals Engineered Interfaces,NANO LETTERS,2017,"Colin M. Chow,Hongyi Yu,Aaron M. Jones,Jiaqiang Yan,David G. Mandrus,Takashi Taniguchi,Kenji Watanabe,Wang Yao,Xiaodong Xu"
10.1126/sciadv.1603113,Van der Waals engineering of ferromagnetic semiconductor heterostructures for spin and valleytronics,Science Advances,2017,"Ding Zhong,Kyle L. Seyler,Xiayu Linpeng,Ran Cheng,Nikhil Sivadas,Bevin Huang,Emma Schmidgall,Takashi Taniguchi,Kenji Watanabe,Michael A. McGuire,Wang Yao,Di Xiao,Kai-Mei C. Fu,Xiaodong Xu"
10.1088/2053-1583/aa56f1,Many-Body Effects In Nonlinear Optical Responses Of 2d Layered Semiconductors,2D MATERIALS,2017,"Grant Aivazian,Hongyi Yu,S. X. Wu,Jiaqiang Yan,D. Mandrus,David Cobden,Wang Yao,Xiaodong Xu"
10.1088/2053-1583/4/1/015031,Silicon Photonic Crystal Cavity Enhanced Second-Harmonic Generation From Monolayer Wse2,2D MATERIALS,2017,"Taylor K. Fryett,Kyle L. Seyler,Jiajiu Zheng,Chang-Hua Liu,Xiaodong Xu,Arka Majumdar"
10.1016/j.optmat.2017.05.035,Fabrication And Properties Of (Tbxy1-X)(3)Al5o12 Transparent Ceramics By Hot Isostatic Pressing,OPTICAL MATERIALS,2017,"Pingping Duan,Peng Liu,Xiaodong Xu,Wei Wang,Zhong Wan,Shouyi Zhang,Yinzhen Wang,Jian Zhang"
10.1111/jace.14810,Fabrication of transparent Tb<sub>3</sub>Al<sub>5</sub>O<sub>12</sub>ceramics by hot isostatic pressing sintering,Journal of the American Ceramic Society,2017,"Pingping Duan,Peng Liu,Xiaodong Xu,Wei Wang,Zhong Wan,Shouyi Zhang,Yinzhen Wang,Jian Zhang"
10.1038/s41598-017-14387-9,All-Angle Negative Reflection With An Ultrathin Acoustic Gradient Metasurface: Floquet-Bloch Modes Perspective And Experimental Verification,SCIENTIFIC REPORTS,2017,"Bingyi Liu,Jiajun Zhao,Xiaodong Xu,Wenyu Zhao,Yongyuan Jiang"
10.1021/acs.nanolett.6b03801,Nanocavity Integrated van der Waals Heterostructure Light-Emitting Tunneling Diode,NANO LETTERS,2017,"Chang Hua Liu,Genevieve Clark,Taylor K. Fryett,S. X. Wu,Jiajiu Zheng,Fariba Hatami,Xiaodong Xu,Arka Majumdar"
10.1088/1555-6611/aa91be,Diode-end-pumped Nd<sup>3+</sup>-doped oxyorthosilicate GYSO lasers operating on<sup>4</sup>F<sub>3/2</sub>  →  <sup>4</sup>I<sub>13/2</sub>transition,Laser Physics,2017,"Xiaofeng Guan,Zhiyong Zhou,Xiaoxu Huang,Bin Xu,Huiying Xu,Zhiping Cai,Xiaodong Xu,Dongzhen Li,Jun Xu"
10.1364/ao.56.004191,Laser characteristics of Nd^3+-doped calcium barium niobate ferroelectric crystal at 106 and 134  μm,Applied Optics,2017,"Jinglong Lan,Xiaoxu Huang,Xiaofeng Guan,Bin Xu,Huiying Xu,Zhiping Cai,Xiaodong Xu,Dongzhen Li,Jun Xu"
10.1126/sciadv.1701696,Moiré excitons: From programmable quantum emitter arrays to spin-orbit-coupled artificial lattices.,SCIENCE ADVANCES,2017,"Hongyi Yu,Gui-Bin Liu,Jianju Tang,Xiaodong Xu,Wang Yao"
10.1038/NPHYS4091,Edge conduction in monolayer WTe2,NATURE PHYSICS,2017,"Zaiyao Fei,Tauno Palomaki,S. X. Wu,Wenjin Zhao,Xinghan Cai,Bosong Sun,Paul Nguyen,Joe Finney,Xiaodong Xu,David Cobden"
10.1088/1674-1056/26/8/084203,Diode-pumped laser performance of Tm:Sc2SiO5 crystal at 1971 nm,CHINESE PHYSICS B,2017,"Bin Liu,Lihe Zheng,Qingguo Wang,Junfang Liu,Liangbi Su,Huili Tang,Jie Liu,Xiuwei Fan,Feng Wu,Ping Luo,Hengyu Zhao,Jiaojiao Shi,Nuotian He,Na Li,Qiu Li,Chao Guo,Xiaodong Xu,Zhanshan Wang,Jun Xu"
10.1126/sciadv.1601832,"Determination of band offsets, hybridization, and exciton binding in 2D semiconductor heterostructures",Science Advances,2017,"Neil R. Wilson,Paul V. Nguyen,Kyle Seyler,Pasqual Rivera,Alexander J. Marsden,Zachary P. L. Laker,Gabriel C. Constantinescu,Viktor Kandyba,Alexei Barinov,Nicholas D. M. Hine,Xiaodong Xu,David H. Cobden"
10.1038/NPHYS3968,Topological mosaics in moire superlattices of van der Waals heterobilayers,NATURE PHYSICS,2017,"Qingjun Tong,Hongyi Yu,Qizhong Zhu,Yong Wang,Xiaodong Xu,Wang Yao"
10.1038/s41565-017-0003-0,"Radiative control of dark excitons at room temperature by nano-optical
  antenna-tip induced Purcell effect",,2017,"Kyoung-Duck Park,Tao Jiang,Genevieve Clark,Xiaodong Xu,Markus B. Raschke"
10.1038/s41699-017-0035-1,Phonon-assisted oscillatory exciton dynamics in monolayer MoSe 2,NPJ 2D MATERIALS AND APPLICATIONS,2017,"Colin M. Chow,Hongyi Yu,Aaron M. Jones,John Schaibley,Michael R. Koehler,D. Mandrus,R. Merlin,Wang Yao,Xiaodong Xu"
10.1364/ome.6.001768,"Widely tunable, narrow line-width Ho:CaYAlO_4 laser with a volume Bragg grating",Optical Materials Express,2016,"Jianing Zhang,Deyuan Shen,Xiaodong Xu,Hao Chen"
10.1038/srep26389,Implementation Of Outstanding Electronic Transport In Polar Covalent Boron Nitride Atomic Chains: Another Extraordinary Odd-Even Behaviour,SCIENTIFIC REPORTS,2016,"Xiaodong Xu,Weiqi Li,Linhua Liu,Jikang Feng,Yongyuan Jiang,Wei Quan Tian"
10.1080/02670836.2016.1154696,On the vertical stacking in semiconducting WSe2 bilayers,MATERIALS SCIENCE AND TECHNOLOGY,2016,"Ana M. Sanchez,Jonathan J. P. Peters,S. X. Wu,Chunming Huang,David Cobden,Xiaodong Xu,Richard Beanland"
10.1016/j.ceramint.2016.07.089,Fabrication and properties of Y2O3 transparent ceramic by sintering aid combinations,Ceramics International,2016,"Dongyue Yan,Xiaodong Xu,Hao Lu,Yuwei Wang,Peng Liu,Jian Zhang"
