doi,标题,期刊,年份,作者
10.1107/S160057671800479X,Small-Angle Neutron Scattering Measurements Of Delta-Phase Deuteride (Hydride) Precipitates In Zircaloy 4,JOURNAL OF APPLIED CRYSTALLOGRAPHY,2018,"Brent J. Heuser,Jun-Li Lin,Changwoo Do,Lilin He"
10.1063/1.5023595,Detection Of Vapor Nanobubbles By Small Angle Neutron Scattering (Sans),APPLIED PHYSICS LETTERS,2018,"Emilian Popov,Lilin He,Elvis E. Dominguez-Ontiveros,Yuri Melnichenko"
10.1016/j.nanoen.2018.06.045,Pseudocapacitive storage via micropores in high-surface area molybdenum nitrides,Nano Energy,2018,"Abdoulaye Djire,Jason B. Siegel,Olabode T. Ajenifujah,Lilin He,Levi T. Thompson"
10.1103/PhysRevLett.118.097801,Combining Diffusion NMR and Small-Angle Neutron Scattering Enables Precise Measurements of Polymer Chain Compression in a Crowded Environment.,PHYSICAL REVIEW LETTERS,2017,"Swomitra Palit,Lilin He,William A Hamilton,Arun Yethiraj,Anand Yethiraj"
10.1021/acsenergylett.7b00472,Observing Framework Expansion of Ordered Mesoporous Hard Carbon Anodes with Ionic Liquid Electrolytes via in Situ Small-Angle Neutron Scattering,ACS energy letters,2017,"Craig A. Bridges,Xiao-Guang Sun,Bingkun Guo,William T. Heller,Lilin He,M. Paranthaman,Sheng Dai"
,"Neutron Scattering ""Halo'' Observed in Highly Oriented Pyrolytic Graphite",Bulletin of the American Physical Society,2017,"Lilin He,William A. Hamilton,Tao Hong,Lowell Crow,Bailey Katherine,Nidia C. Gallego"
,Evidence of LLPS in melts of broadly distributed ethylene copolymers via deuterium labeling and effect on self-nucleation and crystallization,Bulletin of the American Physical Society,2017,"Xuejian Chen,G. D. Wignall,Lilin He,Rufina G. Alamo"
10.1021/acs.jpclett.7b00755,Controlling the Intermediate Structure of an Ionic Liquid for f-Block Element Separations.,JOURNAL OF PHYSICAL CHEMISTRY LETTERS,2017,"Carter W Abney,Changwoo Do,Huimin Luo,Joshua Wright,Lilin He,Sheng Dai"
10.1021/acs.macromol.7b00357,SANS Evidence of Liquid–Liquid Phase Separation Leading to Inversion of Crystallization Rate of Broadly Distributed Random Ethylene Copolymers,MACROMOLECULES,2017,"Xuejian Chen,George D. Wignall,Lilin He,Carlos Lopez-Barron,Rufina G. Alamo"
10.1021/acs.energyfuels.7b01567,"Effect of Ionic Liquid Pretreatment on the Porosity of Pine: Insights from Small-Angle Neutron Scattering, Nitrogen Adsorption Analysis, and X-ray Diffraction",ENERGY & FUELS,2017,"Xueming Yuan,Lilin He,Seema Singh,Blake A. Simmons,Gang Cheng"
,Supplemental Material : Combining diffusion NMR and SANS enables precise measurements of polymer chain compression in a crowded environment,,2017,"Swomitra  Palit,Lilin  He,William A. Hamilton,Arun  Yethiraj,Anand  Yethiraj"
10.1016/j.biortech.2017.02.014,Characterization of white poplar and eucalyptus after ionic liquid pretreatment as a function of biomass loading using X-ray diffraction and small angle neutron scattering.,Bioresource Technology,2017,"Xueming Yuan,Yonghao Duan,Lilin He,Seema Singh,Blake Simmons,Gang Cheng"
10.1039/c7cp01602f,Aggregation Of Cyclic Polypeptoids Bearing Zwitterionic End-Groups With Attractive Dipole-Dipole And Solvophobic Interactions: A Study By Small-Angle Neutron Scattering And Molecular Dynamics Simulation,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,2017,"Pu Du,Ang Li,Xin Li,Yueheng Zhang,Changwoo Do,Lilin He,Steven W Rick,Vijay T John,Revati Kumar,Donghui Zhang"
10.1039/C7GC00944E,From lignin subunits to aggregates: insights into lignin solubilization,Green Chemistry,2017,"Wenwen Zhao,Ling-Ping Xiao,Guoyong Song,Runcang Sun,Lilin He,Seema Singh,Blake A. Simmons,Gang Cheng"
10.1021/acs.macromol.6b02580,Tuning Biocompatible Block Copolymer Micelles By Varying Solvent Composition: Core/Corona Structure And Solvent Uptake,MACROMOLECULES,2017,"Tyler Cooksey,Avantika Singh,Kim Mai Le,Shu Wang,Elizabeth G. Kelley,Lilin He,Sameer Vajjala Kesava,Enrique D. Gomez,Bryce E. Kidd,Louis A. Madsen,Megan L. Robertson"
,CO$_{2}$ adsorption in a hierarchically structured carbon by SANS,Bulletin of the American Physical Society,2016,"Lilin He,Jitendra Bahadur,Yuri B. Melnichenko,Cristian I. Contescu,Nidia C. Gallego"
10.1021/acsmacrolett.6b00164,Polymer Chain Behavior in Polymer Nanocomposites with Attractive Interactions,ACS Macro Letters,2016,"Nicolas Jouault,Michael Crawford,Changzai Chi,Robert J. Smalley,Barbara Ann Wood,Jacques Jestin,Yuri B. Melnichenko,Lilin He,William Guise,Sanat K. Kumar"
10.1107/S1600576716014904,Determination of closed porosity in rocks by small-angle neutron scattering,JOURNAL OF APPLIED CRYSTALLOGRAPHY,2016,"Jitendra Bahadur,Cristian R. Medina,Lilin He,Yuri B. Melnichenko,John Rupp,Tomasz P. Blach,D.F.R. Mildner"
10.1063/1.4967291,Association Of A Multifunctional Ionic Block Copolymer In A Selective Solvent,JOURNAL OF CHEMICAL PHYSICS,2016,"Thusitha N Etampawala,Dipak Aryal,Naresh C Osti,Lilin He,William T Heller,Carl L Willis,Gary S Grest,Dvora Perahia"
,Current and Future Scientific Investigations at GP-SANS,Bulletin of the American Physical Society,2016,"L. DeBeer-Schmitt,Katherine M. Bailey,Yuri B. Melnichenko,Lilin He,Ken Littrell"
10.1149/ma2016-02/2/190,In Situ Small-Angle Neutron Scattering of Mesoporous Electrode Materials,Meeting abstracts,2016,"Craig A. Bridges,Xiao-Guang Sun,Lilin He,Sheng Dai"
10.1021/acs.macromol.5b02611,"Amidine-Mediated Zwitterionic Ring-Opening Polymerization of N-Alkyl N-Carboxyanhydride: Mechanism, Kinetics, and Architecture Elucidation",MACROMOLECULES,2016,"Ang Li,Lu Lu,Xin Li,Lilin He,Changwoo Do,Jayne C. Garno,Donghui Zhang"
10.1016/j.carbon.2015.08.010,SANS investigations of CO 2 adsorption in microporous carbon,Carbon,2015,"j bahadur,y b melnichenko,lilin he,cristian i contescu,nidia c gallego,j r carmichael"
10.1016/j.nima.2014.11.061,Corrections for the geometric distortion of the tube detectors on SANS instruments at ORNL,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",2015,"lilin he,changwoo do,shuo qian,g d wignall,william t heller,kenneth c littrell,gregory s smith"
10.1039/c5mh00076a,Simultaneous spin-coating and solvent annealing: manipulating the active layer morphology to a power conversion efficiency of 9.6% in polymer solar cells,MATERIALS HORIZONS,2015,"zhicai he,feng liu,cheng wang,jihua chen,lilin he,dennis nordlund,hongbin wu,thomas p russell,yong cao"
10.1016/j.fuel.2015.08.067,Estimation and modeling of coal pore accessibility using small angle neutron scattering,Fuel,2015,"rui zhang,shimin liu,j bahadur,derek elsworth,yuri b melnichenko,lilin he,yi wang"
,"Self-assembled Structures of a Multifunctional, Structured Block Copolymer in Solution; A SANS Study",Bulletin of the American Physical Society,2014,"thusitha etampawala,manjula senanayake,naresh osti,lilin he,william t heller,dvora perahia"
10.1016/j.carbon.2014.08.041,Investigation of morphology and hydrogen adsorption capacity of disordered carbons,Carbon,2014,"lilin he,yuri b melnichenko,nidia c gallego,cristian i contescu,junjie guo,j bahadur"
10.1007/s10570-013-0162-6,Morphological changes in the cellulose and lignin components of biomass occur at different stages during steam pretreatment,Cellulose,2014,"sai venkatesh pingali,hugh m o neill,yoshiharu nishiyama,lilin he,yuri b melnichenko,volker s urban,loukas petridis,b h davison,paul langan"
10.1021/la500963q,Cavitation On Deterministically Nanostructured Surfaces In Contact With An Aqueous Phase: A Small-Angle Neutron Scattering Study,LANGMUIR,2014,"Yuri B Melnichenko,N V Lavrik,E Popov,J Bahadur,L He,I I Kravchenko,G Smith,V Pipich,N K Szekely"
,Applications of Neutron Scattering Techniques for the Characterization of Pore Structure and Fluids Interactions in Tight-Rocks,,2014,"lilin he,t p blach"
10.1021/la502546n,Small Angle Neutron Scattering (Sans) Studies On The Structural Evolution Of Pyromellitamide Self-Assembled Gels,LANGMUIR,2014,"Scott A Jamieson,Katie W K Tong,William A Hamilton,Lilin He,Michael James,Pall Thordarson"
10.1021/nn406077n,In situ small angle neutron scattering revealing ion sorption in microporous carbon electrical double layer capacitors.,ACS nano,2014,"Sofiane Boukhalfa,Daniel Gordon,Lilin He,Yuri B Melnichenko,Naoki Nitta,Alexandre Magasinski,Gleb Yushin"
,Small angle neutron scatterinig for in-situ probing the ion adsorption inside micropores,Science,2013,"sofiane boukhalfa,lilin he,yuri b melnichenko,gleb yushin"
,Microstructural characterization of nanoporous carbon fiber as determined by neutron scattering,Bulletin of the American Physical Society,2013,"Lilin He,Yuri B. Melnichenko,Sofiane Baukhalfa,Gleb Yushin"
10.1002/anie.201209141,Small‐Angle Neutron Scattering for In Situ Probing of Ion Adsorption Inside Micropores,Angewandte Chemie,2013,"Sofiane Boukhalfa,Lilin He,Yuri B. Melnichenko,Gleb Yushin"
