doi,标题,期刊,年份,作者
10.1038/s41467-021-25653-w,Nrf1 Promotes Heart Regeneration And Repair By Regulating Proteostasis And Redox Balance,NATURE COMMUNICATIONS,2021,"Miao Cui,Ayhan Atmanli,Maria Gabriela Morales,Wei Tan,Kenian Chen,Xue Xiao,Lin Xu,Ning Liu,Rhonda Bassel-Duby,Eric N. Olson"
10.1038/s41467-021-20987-x,The Nuclear Envelope Protein Net39 Is Essential For Muscle Nuclear Integrity And Chromatin Organization,NATURE COMMUNICATIONS,2021,"Andres Ramirez-Martinez,Yichi Zhang,Kenian Chen,Jiwoong Kim,Bercin K Cenik,John R McAnally,Chunyu Cai,John M Shelton,Jian Huang,Ana Brennan,Bret M Evers,Pradeep P A Mammen,Lin Xu,Rhonda Bassel-Duby,Ning Liu,Eric N Olson"
10.1073/pnas.2104650118,Regulation Of Cold-Induced Thermogenesis By The Rna Binding Protein Fam195a,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2021,"Jessica Cannavino,Mengle Shao,Yu A An,Svetlana Bezprozvannaya,Shiuhwei Chen,Jiwoong Kim,Lin Xu,John R McAnally,Philipp E Scherer,Ning Liu,Rana K Gupta,Rhonda Bassel-Duby,Eric N Olson"
10.1016/j.celrep.2021.109211,"Cell-Type-Specific Gene Regulatory Networks Underlying Murine Neonatal Heart Regeneration At Single-Cell Resolution (Vol 33, 108472-1.E1, 2020)",CELL REPORTS,2021,"Zhaoning Wang,Miao Cui,Akansha M. Shah,Wei Tan,Ning Liu,Rhonda Bassel-Duby,Eric N. Olson"
10.1126/sciadv.abg4910,Precise Correction Of Duchenne Muscular Dystrophy Exon Deletion Mutations By Base And Prime Editing,SCIENCE ADVANCES,2021,"F Chemello,A C Chai,H Li,C Rodriguez-Caycedo,E Sanchez-Ortiz,A Atmanli,A A Mireault,N Liu,R Bassel-Duby,E N Olson"
10.1161/res.129.suppl_1.103,Mechanistic Interplay Between Cardioprotection And Heart Regeneration Mediated By The ER-bound Transcription Factor Nrf1,CIRCULATION RESEARCH,2021,"Miao Cui,Atmanli Ayhan,Ning Liu,Rhonda S. Bassel-duby,Eric N. Olson"
10.1038/s41556-021-00668-z,The Histone Reader Phf7 Cooperates With The Swi/Snf Complex At Cardiac Super Enhancers To Promote Direct Reprogramming,NATURE CELL BIOLOGY,2021,"Glynnis A Garry,Svetlana Bezprozvannaya,Kenian Chen,Huanyu Zhou,Hisayuki Hashimoto,Maria Gabriela Morales,Ning Liu,Rhonda Bassel-Duby,Eric N Olson"
10.1161/res.129.suppl_1.P493,Histone Reader PHF7 Cooperates With The SWI/SNF Complex At Cardiac Super Enhancers To Promote Direct Reprogramming,CIRCULATION RESEARCH,2021,"Glynnis A. Garry,Svetlana Bezprozvannaya,Huanyu Zhou,Hisayuki Hashimoto,Kenian Chen,Ning Liu,Rhonda S. Bassel-Duby,Eric N. Olson"
10.1016/j.devcel.2020.02.019,Dynamic Transcriptional Responses to Injury of Regenerative and Non-regenerative Cardiomyocytes Revealed by Single-Nucleus RNA Sequencing.,Developmental Cell,2020,"Miao Cui,Zhaoning Wang,Kenian Chen,Akansha M Shah,Wei Tan,Lauren Duan,Efrain Sanchez-Ortiz,Hui Li,Lin Xu,Ning Liu,Rhonda Bassel-Duby,Eric N Olson"
,The Histone Reader Phf7 Cooperates With The Swi/Snf Complex At Cardiac Super Enhancers To Promote Direct Cardiac Reprogramming,CIRCULATION,2020,"Glynnis A. Garry,Svetlana Bezprozvannaya,Kenian Chen,Huanyu Zhou,Hisayuki Hashimoto,Maria G. Morales,Ning Liu,Rhonda S. Bassel-Duby,Eric N. Olson"
10.1161/CIRC.142.SUPPL_3.14745,Abstract 14745: The Histone Reader PHF7 Cooperates With the SWI/SNF Complex at Cardiac Super Enhancers to Promote Direct Cardiac Reprogramming,Circulation,2020,"Glynnis A Garry,Svetlana Bezprozvannaya,Kenian Chen,Huanyu Zhou,Hisayuki Hashimoto,Maria G Morales,Ning Liu,Rhonda S Bassel-Duby,Eric N Olson"
10.1161/CIRCRESAHA.118.314522,CRISPR-Mediated Activation of Endogenous Gene Expression in the Postnatal Heart.,CIRCULATION RESEARCH,2020,"Eric Schoger,Kelli J Carroll,Lavanya M Iyer,John McAnally,Wei Tan,Ning Liu,Claudia Noack,Orr Shomroni,Gabriela Salinas,Julia Gross,Nicole Herzog,Shirin Doroudgar,Rhonda Bassel-Duby,Wolfram Hubertus Zimmermann,Laura C Zelarayan"
10.1016/j.devcel.2020.11.006,"Dynamic Transcriptional Responses To Injury Of Regenerative And Non-Regenerative Cardiomyocytes Revealed By Single-Nucleus Rna Sequencing (Vol 53, Pg 102, 2020)",DEVELOPMENTAL CELL,2020,"Miao Cui,Zhaoning Wang,Kenian Chen,Akansha M. Shah,Wei Tan,Lauren Duan,Efrain Sanchez-Ortiz,Hui Li,Lin Xu,Ning Liu,Rhonda Bassel-Duby,Eric N. Olson"
10.1016/j.celrep.2020.108472,Cell-Type-Specific Gene Regulatory Networks Underlying Murine Neonatal Heart Regeneration at Single-Cell Resolution.,CELL REPORTS,2020,"Zhaoning Wang,Miao Cui,Akansha M Shah,Wei Tan,Ning Liu,Rhonda Bassel-Duby,Eric N Olson"
10.1016/J.DEVCEL.2020.11.006,"Erratum: Dynamic Transcriptional Responses to Injury of Regenerative and Non-regenerative Cardiomyocytes Revealed by Single-Nucleus RNA Sequencing (Developmental Cell (2020) 53(1) (102–116.e8), (S1534580720301465), (10.1016/j.devcel.2020.02.019))",Developmental Cell,2020,"Miao Cui,Zhaoning Wang,Kenian Chen,Akansha M. Shah,Wei Tan,Lauren Duan,Efrain Sanchez-Ortiz,Hui Li,Lin Xu,Ning Liu,Rhonda Bassel-Duby,Eric N. Olson"
10.1073/pnas.2018391117,Degenerative And Regenerative Pathways Underlying Duchenne Muscular Dystrophy Revealed By Single-Nucleus Rna Sequencing,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2020,"Francesco Chemello,Zhaoning Wang,Hui Li,John R McAnally,Ning Liu,Rhonda Bassel-Duby,Eric N Olson"
10.1073/pnas.1905824116,Mechanistic Basis Of Neonatal Heart Regeneration Revealed By Transcriptome And Histone Modification Profiling,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2019,"Zhaoning Wang,Miao Cui,Akansha M Shah,Wenduo Ye,Wei Tan,Yi-Li Min,Giovanni A Botten,John M Shelton,Ning Liu,Rhonda Bassel-Duby,Eric N Olson"
10.1016/j.devcel.2019.08.002,Sema3a-Nrp1 Signaling Mediates Fast-Twitch Myofiber Specificity of Tw2 + Cells.,Developmental Cell,2019,"Stephen Li,Dileep Karri,Efrain Sanchez-Ortiz,Priscilla Jaichander,Rhonda Bassel-Duby,Ning Liu,Eric N Olson"
,A Transcriptional Basis for Neonatal Heart Regeneration at Single Cell Resolution,CIRCULATION RESEARCH,2019,"Wang Zhaoning,Cui Miao,Akansha Shah,Tan Wei,Liu Ning,Rhonda Bassel-Duby,Eric N. Olson"
,Synergistic Activation of the Cardiac Enhancer Landscape During Cardiac Reprogramming,CIRCULATION RESEARCH,2019,"Glynnis A. Garry,Hisayuki Hashimoto,Wang Zhaoning,Zhou Huanyu,Liu Ning,Rhonda Bassel-Duby,Eric N. Olson"
,Screening for Developmental and Injury-Induced Genes That Facilitate Heart Regeneration,CIRCULATION RESEARCH,2019,"Akansha M. Shah,Cui Miao,Wang Zhaoning,Tan Wei,Liu Ning,Rhonda Bassel-Duby,Eric N. Olson"
10.1016/j.stem.2019.03.022,Cardiac Reprogramming Factors Synergistically Activate Genome-wide Cardiogenic Stage-Specific Enhancers.,Cell Stem Cell,2019,"Hisayuki Hashimoto,Zhaoning Wang,Glynnis A Garry,Venkat S Malladi,Giovanni A Botten,Wenduo Ye,Huanyu Zhou,Marco Osterwalder,Diane E Dickel,Axel Visel,Ning Liu,Rhonda Bassel-Duby,Eric N Olson"
10.1161/res.125.suppl_1.705,Abstract 705: Synergistic Activation of the Cardiac Enhancer Landscape During Cardiac Reprogramming,Circulation Research,2019,"Glynnis A Garry,Hisayuki Hashimoto,Zhaoning Wang,Huanyu Zhou,Ning Liu,Rhonda Bassel-Duby,Eric N Olson"
10.1161/res.125.suppl_1.147,Abstract 147: Screening for Developmental and Injury-Induced Genes That Facilitate Heart Regeneration,Circulation Research,2019,"Akansha M Shah,Miao Cui,Zhaoning Wang,Wei Tan,Ning Liu,Rhonda Bassel-Duby,Eric N Olson"
