doi,标题,期刊,年份,作者
10.1021/acs.langmuir.1c00144,"Beyond-Cassie Mode Of Wetting And Local Contact Angles Of Droplets On Checkboard-Patterned Surfaces (Vol 33, Pg 6192, 2017)",LANGMUIR,2021,"Soyoun Son,Jan Carmeliet,Li Chen,Qinjun Kang,Dominique Derome"
10.1016/j.ijhydene.2021.01.146,Pore-scale numerical study of multiphase reactive transport processes in cathode catalyst layers of proton exchange membrane fuel cells,International Journal of Hydrogen Energy,2021,"Li Chen,Qinjun Kang,Wenquan Tao"
10.1021/acs.energyfuels.0c02961,Molecular Modeling Of Subsurface Phenomena Related To Petroleum Engineering,ENERGY & FUELS,2021,"Mohamed Mehana,Qinjun Kang,Hadi Nasrabadi,Hari Viswanathan"
10.1016/j.icheatmasstransfer.2021.105740,Pore-scale simulation of reactive transport processes in lithium-oxygen batteries,International Communications in Heat and Mass Transfer,2021,"Wen-Zhen Fang,Rui Qiao,Qinjun Kang,Wen-Quan Tao"
10.1029/2020WR029190,Spontaneous Imbibition In A Square Tube With Corner Films: Theoretical Model And Numerical Simulation,WATER RESOURCES RESEARCH,2021,"Jianlin Zhao,Feifei Qin,Robert Fischer,Qinjun Kang,Dominique Derome,Jan Carmeliet"
10.1016/j.applthermaleng.2021.116585,Three Influential Factors On Colloidal Nanoparticle Deposition For Heat Conduction Enhancement In 3d Chip Stacks,APPLIED THERMAL ENGINEERING,2021,"Feifei Qin,Jianlin Zhao,Qinjun Kang,Thomas Brunschwiler,Jan Carmeliet,Dominique Derome"
10.1103/PhysRevE.103.023311,Lattice Boltzmann Modeling Of Heat Conduction Enhancement By Colloidal Nanoparticle Deposition In Microporous Structures,PHYSICAL REVIEW E,2021,"Feifei Qin,Jianlin Zhao,Qinjun Kang,Thomas Brunschwiler,Dominique Derome,Jan Carmeliet"
10.1007/s11242-021-01617-y,Computationally Efficient Multiscale Neural Networks Applied to Fluid Flow in Complex 3D Porous Media,Transport in Porous Media,2021,"Javier E. Santos,Ying Yin,Honggeun Jo,Wen Pan,Qinjun Kang,Hari S. Viswanathan,Masa Prodanovic,Michael J. Pyrcz,Nicholas Lubbers"
10.1029/2020WR027943,Two-Phase Fluid Flow Properties Of Rough Fractures With Heterogeneous Wettability: Analysis With Lattice Boltzmann Simulations,WATER RESOURCES RESEARCH,2021,"Eric J. Guiltinan,J. E. Santos,M. Bayani Cardenas,D. Nicolas Espinoza,Qinjun Kang"
10.1029/2020GL087163,Homogenization of dissolution and enhanced precipitation induced by bubbles in multiphase flow systems,GEOPHYSICAL RESEARCH LETTERS,2020,"Joaquín Jiménez‐Martínez,Jeffrey D. Hyman,Yu Chen,J. William Carey,Mark L. Porter,Qinjun Kang,George Guthrie,Hari S. Viswanathan"
10.1016/j.jngse.2020.103584,Monte Carlo simulation and production analysis for ultimate recovery estimation of shale wells,Journal of Natural Gas Science and Engineering,2020,"Mohamed Mehana,Jeff Callard,Qinjun Kang,Hari Viswanathan"
10.1038/s41598-020-69661-0,Modeling And Scale-Bridging Using Machine Learning: Nanoconfinement Effects In Porous Media,SCIENTIFIC REPORTS,2020,"Nicholas Lubbers,Animesh Agarwal,Yu Chen,Soyoun Son,Mohamed Mehana,Qinjun Kang,Satish Karra,Christoph Junghans,Timothy C Germann,Hari S Viswanathan"
10.1038/s41598-020-70728-1,3d Particle Transport In Multichannel Microfluidic Networks With Rough Surfaces,SCIENTIFIC REPORTS,2020,"Duncan P Ryan,Yu Chen,Phong Nguyen,Peter M Goodwin,J William Carey,Qinjun Kang,James H Werner,Hari S Viswanathan"
10.3390/en13246619,Molecular-Scale Considerations Of Enhanced Oil Recovery In Shale,ENERGIES,2020,"Mohamed Mehana,Qinjun Kang,Hari Viswanathan"
10.1016/j.ijheatmasstransfer.2019.118837,"Macroscopic transport properties of Gyroid structures based on pore-scale studies: Permeability, diffusivity and thermal conductivity",International Journal of Heat and Mass Transfer,2020,"Ji-Wang Luo,Li Chen,Ting Min,Feng Shan,Qinjun Kang,WenQuan Tao"
,Physics-Informed Machine Learning for Real-time Reservoir Management.,AAAI Spring Symposium - MLPS,2020,"Maruti Kumar Mudunuru,Daniel O'Malley,Shriram Srinivasan,Jeffrey D. Hyman,Matthew R. Sweeney,Luke Frash,Bill Carey,Michael R. Gross,Nathan J. Welch,Satish Karra,Velimir V. Vesselinov,Qinjun Kang,Hongwu Xu,Rajesh J. Pawar,Tim Carr,Liwei Li,George D. Guthrie,Hari S. Viswanathan"
10.1029/2020GL087914,Scaling of Imbibition Front Dynamics in Heterogeneous Porous Media,GEOPHYSICAL RESEARCH LETTERS,2020,"Sahar Bakhshian,Margaret Murakami,Seyyed Abolfazl Hosseini,Qinjun Kang"
10.1021/acs.jpcc.0c07427,Modeling nanoconfinement effects using active learning,,2020,"Santos Javier E.,Mehana Mohammed,Wu Hao,Prodanovic Masa,Pyrcz Michael J.,Kang Qinjun,Lubbers Nicholas,Viswanathan Hari"
10.1016/j.cej.2019.123590,Pore-scale study of pore-ionomer interfacial reactive transport processes in proton exchange membrane fuel cell catalyst layer,CHEMICAL ENGINEERING JOURNAL,2020,"Li Chen,Ruiyuan Zhang,Qinjun Kang,Wen-Quan Tao"
10.46427/gold2020.1597,Direct Numerical Simulations of Coupled Physicochemical and Thermal Processes Involved in Actinide-Fluid Interactions,Goldschmidt Abstracts,2020,"Min Liu,Qinjun Kang,Hongwu Xu"
10.1029/2019JB018667,Viscous Dissipation and Apparent Permeability of Gas Flow in Nanoporous Media,JOURNAL OF GEOPHYSICAL RESEARCH-SOLID EARTH,2020,"Jianlin Zhao,Qinjun Kang,Youping Wang,Jun Yao,Lei Zhang,Yongfei Yang"
10.1038/s43247-020-00047-w,Reduced methane recovery at high pressure due to methane trapping in shale nanopores,Communications earth & environment,2020,"Chelsea W. Neil,Mohamed Mehana,Rex P. Hjelm,Marilyn E. Hawley,Erik B. Watkins,Yimin Mao,Hari S. Viswanathan,Qinjun Kang,Hongwu Xu"
10.1016/j.advwatres.2020.103738,Improved pore network models to simulate single-phase flow in porous media by coupling with lattice Boltzmann method,Advances in Water Resources,2020,"Jianlin Zhao,Feifei Qin,Dominique Derome,Qinjun Kang,Jan Carmeliet"
10.1016/j.apenergy.2020.114575,Modeling of multi scale transport phenomena in shale gas production—a critical review,APPLIED ENERGY,2020,"Hui Wang,Li Chen,Zhiguo Qu,Ying Yin,Qinjun Kang,Bo Yu,Wen-Quan Tao"
10.1016/j.molliq.2020.114079,Molecular simulation of double layer expansion mechanism during low-salinity waterflooding,Journal of Molecular Liquids,2020,"Mohamed Mehana,Mashhad Fahes,Qinjun Kang,Hari Viswanathan"
10.15530/urtec-2020-3048,Residual Saturation During Multiphase Displacement in Heterogeneous Fractures with Novel Deep Learning Prediction,Proceedings of the 8th Unconventional Resources Technology Conference,2020,"Eric Guiltinan,Javier E. Santos,Qinjun Kang"
10.1016/j.ijheatmasstransfer.2020.120000,Controlled 3D nanoparticle deposition by drying of colloidal suspension in designed thin micro-porous architectures,International Journal of Heat and Mass Transfer,2020,"Feifei Qin,Meng Su,Jianlin Zhao,Ali Mazloomi Moqaddam,Luca Del Carro,Thomas Brunschwiler,Qinjun Kang,Yanlin Song,Dominique Derome,Jan Carmeliet"
