doi,标题,期刊,年份,作者
10.1103/PhysRevLett.115.057206,Zero-Field Dissipationless Chiral Edge Transport and the Nature of Dissipation in the Quantum Anomalous Hall State,PHYSICAL REVIEW LETTERS,2015,"cuizu chang,weiwei zhao,duk y kim,peng wei,jainendra k jain,chaoxing liu,moses h w chan,jagadeesh s moodera"
10.1103/PhysRevB.91.195310,Inducing Magnetism Onto The Surface Of A Topological Crystalline Insulator,PHYSICAL REVIEW B,2015,"badih a assaf,ferhat katmis,peng wei,cuizu chang,biswarup satpati,jagadeesh s moodera,don heiman"
,Superconducting tunneling studies on thin film gold nanowires coupled to a BCS superconductor,Bulletin of the American Physical Society,2015,"peng wei,ferhat katmis,cuizu chang,patrick lee,jagadeesh s moodera"
,Optimizing proximity induced anomalous Hall effect in (Bi$_{x}$Sb$_{1-x})_{2}$Te$_{3}$/YIG heterostructures,Bulletin of the American Physical Society,2015,"Zilong Jiang,Chi Tang,Jing Shi,Cui-Zu Chang,Peng Wei,Jagadeesh S. Moodera"
,"Correlation of Lattice-Symmetry, Electronic Anisotropy and Transport in Topological Insulators Thin Films and Heterostructures",,2014,"ferhat katmis,valla fatemi,peng wei,hadar steinberg,john freeland,pablo jarilloherrero,jagadeesh s moodera"
,Robust ferromagnetism in V doped ultrathin three dimensional topological insulator Bi$_{2}$Te$_{3}$ films,Bulletin of the American Physical Society,2014,"Cui-Zu Chang,Weiwei Zhao,Badih A. Assaf,Ferhat Katmis,Peng Wei,D. Heiman,Moses H. W. Chan,Jagadeesh S. Moodera"
10.1063/1.4881975,A Comparative Transport Study Of Bi2se3 And Bi2se3/Yttrium Iron Garnet,APPLIED PHYSICS LETTERS,2014,"zilong jiang,ferhat katmis,chi tang,peng wei,jagadeesh s moodera,jing shi"
10.1063/1.4871733,"Structure, Magnetic Ordering, And Spin Filtering Efficiency Of Nife2o4(111) Ultrathin Films",APPLIED PHYSICS LETTERS,2014,"s matzen,j b moussy,peng wei,ch gatel,j c cezar,m a arrio,ph sainctavit,jagadeesh s moodera"
,Proximity induced superconductivity in Au(111) surface state with strong Rashba spin-orbit coupling,Bulletin of the American Physical Society,2014,"peng wei,andrew potter,ferhat katmis,patrick lee,jagadeesh s moodera"
10.1063/1.4895456,Quantum Coherent Transport In Snte Topological Crystalline Insulator Thin Films,APPLIED PHYSICS LETTERS,2014,"badih a assaf,ferhat katmis,peng wei,biswarup satpati,zhan zhang,s p bennett,v g harris,jagadeesh s moodera,don heiman"
10.1038/nmat3828,Spin-filtered edge states with an electrically tunable gap in a two-dimensional topological crystalline insulator.,Nature materials,2014,"Junwei Liu,Wenhui Duan,Timothy H. Hsieh,Peng Wei,Jagadeesh Moodera,Liang Fu,Peng Wei"
10.1557/mrs.2014.195,Breaking time reversal symmetry in topological insulators,MRS BULLETIN,2014,"cuizu chang,peng wei,jagadeesh s moodera"
,Two-carrier transport and multi-channel weak antilocalization in SnTe thin films grown by MBE,Bulletin of the American Physical Society,2014,"badih a assaf,ferhat katmis,peng wei,biswarup satpati,zhan zhang,jagadeesh s moodera,don heiman"
,Transport Studies of Exchange Interaction at Magnetic-Insulator/Graphene and Magnetic-Insulator/Topological-Insulator Interfaces,Bulletin of the American Physical Society,2014,"chingtzu chen,sunwoo lee,davide cutaia,peng wei,jagadeesh s moodera,joel chudow,daniel worledge,anthony richardella,nitin samarth"
10.1103/PhysRevLett.110.186807,Exchange-Coupling-Induced Symmetry Breaking In Topological Insulators,PHYSICAL REVIEW LETTERS,2013,"Peng Wei,Ferhat Katmis,Badih A Assaf,Hadar Steinberg,Pablo Jarillo-Herrero,Donald Heiman,Jagadeesh S Moodera"
,Transport properties of SnPbTe topological crystalline insulator films,Bulletin of the American Physical Society,2013,"Badih A. Assaf,Ferhat Katmis,Peng Wei,Jagadeesh S. Moodera,D. Heiman"
,What Limits Mobility and Carrier Concentration in Epitaxial Topological Insulator Films,Bulletin of the American Physical Society,2013,"Ferhat Katmis,Valla Fatemi,Hadar Steinberg,Peng Wei,Pablo Jarillo-Herrero,Jagadeesh S. Moodera"
,Topological Effect to Surface Plasmon Excitation in Topological Insulator Nanowires,Bulletin of the American Physical Society,2013,"Mingda Li,Wenping Cui,Ju Li,Yimei Zhu,Lijun Wu,Qingping Meng,Weishu Liu,Zhifeng Ren,Ferhat Katmis,Peng Wei,Jagadeesh S. Moodera,Y. Zhang"
,Electrical transport studies in the topological insulator Bi$_{2}$Se$_{3}$ with exchange induced ferromagnetism,Bulletin of the American Physical Society,2013,"Peng Wei,Ferhat Katmis,Badih A. Assaf,D. Heiman,Jagadeesh S. Moodera"
10.1063/1.4773207,Linear Magnetoresistance In Topological Insulator Thin Films: Quantum Phase Coherence Effects At High Temperatures,APPLIED PHYSICS LETTERS,2013,"badih a assaf,t cardinal,peng wei,ferhat katmis,jagadeesh s moodera,d heiman"
,Electron beam irradiation effect on Bi$_{2}$Se$_{3}$ topological insulator nanodevices,Bulletin of the American Physical Society,2012,"Zhiyong Wang,Peng Wei,Xinfei Liu,Jing Shi"
