doi,标题,期刊,年份,作者
10.1016/j.physrep.2019.09.001,Duality between (2+1)d quantum critical points,Physics Reports,2019,"T. Senthil,Dam Thanh Son,Chong Wang,Cenke Xu"
10.1103/physrevb.98.165117,"A candidate Theory for the ""Strange Metal"" phase at Finite Energy Window",Physical Review B,2018,"Xiaochuan Wu,Yi-Zhuang You,Cenke Xu,Xiao Chen,Chao-Ming Jian"
,Moire Insulators viewed as the Surface of three dimensional Symmetry Protected Topological Phases.,arXiv: Strongly Correlated Electrons,2018,"Chao-Ming Jian,Cenke Xu"
,Measuring Distance in Quantum Many-body Wave Functions,Bulletin of the American Physical Society,2018,"Tianci Zhou,Xiao Chen,Cenke Xu"
10.1103/PhysRevB.98.165117,Candidate Theory For The Strange Metal Phase At A Finite-Energy Window,PHYSICAL REVIEW B,2018,"Xiaochuan Wu,Xiao Chen,Chao-Ming Jian,Yi-Zhuang You,Cenke Xu"
,Monte Carlo Study of Compact Quantum Electrodynamics with Fermionic Matter: the Parent State of Quantum Phases,arXiv: Strongly Correlated Electrons,2018,"Xiao Yan Xu,Yang Qi,Long Zhang,Fakher F. Assaad,Cenke Xu,Zi Yang Meng"
10.1063/1.5003872,Note: An Atomic Self-Sustaining Magnetic Gradiometer With A 1/Tau Uncertainty Property Based On Larmor Precession,REVIEW OF SCIENTIFIC INSTRUMENTS,2018,"B L Fan,S G Wang,C Xu,L J Wang"
,Deconfined quantum criticality of easy-plane J-Q model,Bulletin of the American Physical Society,2018,"nusen ma,Anders W. Sandvik,Cenke Xu,Yi-Zhuang You,Zi Yang Meng"
,Emergent Superconductivity in the weak Mott insulator phase of bilayer Graphene Moir\'e Superlattice,arXiv: Strongly Correlated Electrons,2018,"Xiaochuan Wu,Kelly Ann Pawlak,Chao-Ming Jian,Cenke Xu"
10.1088/1742-5468/aace1f,Measuring the distance between quantum many-body wave functions,JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT,2018,"Xiao Chen,Cenke Xu,Tianci Zhou"
10.1103/PhysRevLett.121.087001,Topological Superconductivity in Twisted Multilayer Graphene.,PHYSICAL REVIEW LETTERS,2018,"Cenke Xu,Leon Balents"
10.1103/PhysRevX.8.011026,Symmetric Fermion Mass Generation as Deconfined Quantum Criticality,PHYSICAL REVIEW X,2018,"Yi-Zhuang You,Yin-Chen He,Cenke Xu,Ashvin Vishwanath"
10.1103/PhysRevB.97.125112,From Bosonic Topological Transition To Symmetric Fermion Mass Generation,PHYSICAL REVIEW B,2018,"Yi-Zhuang You,Yin-Chen He,Ashvin Vishwanath,Cenke Xu"
10.1103/PhysRevB.98.174421,Dynamical Signature Of Fractionalization At A Deconfined Quantum Critical Point,PHYSICAL REVIEW B,2018,"Nvsen Ma,Guang-Yu Sun,Yi-Zhuang You,Cenke Xu,Ashvin Vishwanath,Anders W. Sandvik,Zi Yang Meng"
10.1103/PhysRevB.97.195115,Deconfined Quantum Critical Point On The Triangular Lattice,PHYSICAL REVIEW B,2018,"Chao-Ming Jian,Alex Thomson,Alexander Rasmussen,Zhen Bi,Cenke Xu"
10.1103/PhysRevLett.118.126801,Bilayer Graphene as a Platform for Bosonic Symmetry-Protected Topological States.,PHYSICAL REVIEW LETTERS,2017,"Zhen Bi,Ruixing Zhang,Yi-Zhuang You,Andrea Young,Leon Balents,Chao-Xing Liu,Cenke Xu"
,Observing Fermion Pair Instability of the Sachdev-Ye-Kitaev Model on a Quantum Spin Simulator,arXiv: Quantum Physics,2017,"Zhihuang Luo,Jun Li,Cenke Xu,Dawei Lu,Chao-Ming Jian,Raymond Laflamme,Bei Zeng,Yi-Zhuang You"
10.1103/PhysRevB.95.161116,Symmetry-Protected Topological Hopf Insulator And Its Generalizations,PHYSICAL REVIEW B,2017,"Farzan Vafa,Chunxiao Liu,Cenke Xu"
10.1103/PhysRevB.95.165136,Out-Of-Time-Order Correlation In Marginal Many-Body Localized Systems,PHYSICAL REVIEW B,2017,"Kevin Slagle,Cenke Xu,Yi-Zhuang You,Zhen Bi"
,Level Statistics of the Sachdev-Ye-Kitaev Model,Bulletin of the American Physical Society,2017,"Yi-Zhuang You,A. Ludwig,Cenke Xu"
,Duality and bosonization of -dimensional Majorana fermions,Physical Review B,2017,"Max A Metlitski,Ashvin Vishwanath,Cenke Xu"
10.1103/PhysRevB.95.205137,Duality And Bosonization Of (2+1)-Dimensional Majorana Fermions,PHYSICAL REVIEW B,2017,"Max A. Metlitski,Ashvin Vishwanath,Cenke Xu"
,Emergent Symmetry and Tricritical Points near the deconfined Quantum Critical Point,arXiv: Strongly Correlated Electrons,2017,"Chao-Ming Jian,Alex Rasmussen,Yi-Zhuang You,Cenke Xu"
10.1103/PhysRevX.7.031051,Deconfined quantum critical points: symmetries and dualities,PHYSICAL REVIEW X,2017,"Chong Wang,Adam Nahum,Max A. Metlitski,Cenke Xu,T. Senthil"
10.1103/PhysRevB.96.115122,Model For Continuous Thermal Metal To Insulator Transition,PHYSICAL REVIEW B,2017,"Chao-Ming Jian,Zhen Bi,Cenke Xu"
10.1103/PhysRevB.95.205105,Instability Of The Non-Fermi- Liquid State Of The Sachdev-Ye-Kitaev Model,PHYSICAL REVIEW B,2017,"Zhen Bi,Chao-Ming Jian,Yi-Zhuang You,Kelly Ann Pawlak,Cenke Xu"
10.1103/PhysRevB.95.115150,Sachdev-Ye-Kitaev Model And Thermalization On The Boundary Of Many-Body Localized Fermionic Symmetry-Protected Topological States,PHYSICAL REVIEW B,2017,"Yi-Zhuang You,A. Ludwig,Cenke Xu"
10.1103/PhysRevX.7.031052,Duality between the deconfined quantum-critical point and the bosonic topological transition,PHYSICAL REVIEW X,2017,"Yan Qi Qin,Cenke Xu,Anders W. Sandvik,Yuan-Yao He,Arnab Sen,Zi Yang Meng,Yi-Zhuang You,Zhong-Yi Lu"
10.1103/PhysRevB.93.041108,Topological Nematic Phase In Dirac Semimetals,PHYSICAL REVIEW B,2016,"ruixing zhang,jimmy hutasoit,yan sun,binghai yan,cenke xu,chaoxing liu"
10.1103/PhysRevB.94.235128,Interacting Topological Phases In Thin Films Of Topological Mirror Kondo Insulators,PHYSICAL REVIEW B,2016,"Rui-Xing Zhang,Cenke Xu,Chao-Xing Liu"
10.1103/PhysRevB.93.115150,Bona Fide Interaction-Driven Topological Phase Transition In Correlated Symmetry-Protected Topological States,PHYSICAL REVIEW B,2016,"yuanyao he,hanqing wu,yizhuang you,cenke xu,zi yang meng,zhongyi lu"
,Stable Gapless Bose Liquid Phases without any Symmetry,arXiv: Strongly Correlated Electrons,2016,"Alex Rasmussen,Yi-Zhuang You,Cenke Xu"
10.1103/PhysRevB.94.014205,Disordered Xyz Spin Chain Simulations Using The Spectrum Bifurcation Renormalization Group,PHYSICAL REVIEW B,2016,"Kevin Slagle,Yi-Zhuang You,Cenke Xu"
10.1103/PhysRevB.93.104205,Entanglement Holographic Mapping Of Many-Body Localized System By Spectrum Bifurcation Renormalization Group,PHYSICAL REVIEW B,2016,"yizhuang you,xiaoliang qi,cenke xu"
10.1103/PhysRevB.94.165121,Visualizing A Bosonic Symmetry Protected Topological Phase In An Interacting Fermion Model,PHYSICAL REVIEW B,2016,"Han-Qing Wu,Yuan-Yao He,Yi-Zhuang You,Tsuneya Yoshida,Norio Kawakami,Cenke Xu,Zi Yang Meng,Zhong-Yi Lu"
10.1103/PhysRevB.94.241111,Quantum Critical Point Of Dirac Fermion Mass Generation Without Spontaneous Symmetry Breaking,PHYSICAL REVIEW B,2016,"Yuan-Yao He,Han-Qing Wu,Yi-Zhuang You,Cenke Xu,Zi Yang Meng,Zhong-Yi Lu"
10.1103/PhysRevB.94.214415,Series Of (2+1)-Dimensional Stable Self-Dual Interacting Conformal Field Theories,PHYSICAL REVIEW B,2016,"Meng Cheng,Cenke Xu"
10.1103/PhysRevB.93.125101,Quantum Phase Transitions Between Bosonic Symmetry-Protected Topological States Without Sign Problem: Nonlinear Sigma Model With A Topological Term,PHYSICAL REVIEW B,2016,"yizhuang you,zhen bi,dan mao,cenke xu"
10.1103/PhysRevB.94.024433,Exotic Quantum Critical Point On The Surface Of Three-Dimensional Topological Insulator,PHYSICAL REVIEW B,2016,"zhen bi,yizhuang you,cenke xu"
,Stable Interacting $(2 + 1)d$ Conformal Field Theories at the Boundary of a class of $(3 + 1)d$ Symmetry Protected Topological Phases,arXiv: Strongly Correlated Electrons,2016,"Zhen Bi,Alex Rasmussen,Yoni BenTov,Cenke Xu"
10.1103/PhysRevB.91.125147,Interacting Topological Insulator And Emergent Grand Unified Theory,PHYSICAL REVIEW B,2015,"yizhuang you,cenke xu"
10.1103/PhysRevB.92.054410,Topological Orders With Global Gauge Anomalies,PHYSICAL REVIEW B,2015,"yizhuang you,cenke xu"
10.1088/1367-2630/17/7/075010,Bridging fermionic and bosonic short range entangled states,NEW JOURNAL OF PHYSICS,2015,"yizhuang you,zhen bi,alex rasmussen,meng cheng,cenke xu"
,Self-dual Quantum Electrodynamics on the boundary of 4d Bosonic Symmetry Protected Topological States,,2015,"zhen bi,kevin slagle,cenke xu"
10.1103/PhysRevB.91.115121,Exotic Quantum Phase Transitions Of Strongly Interacting Topological Insulators,PHYSICAL REVIEW B,2015,"kevin slagle,yizhuang you,cenke xu"
10.1103/PhysRevB.91.054406,Bosonic Short-Range Entangled States Beyond Group Cohomology Classification,PHYSICAL REVIEW B,2015,"cenke xu,yizhuang you"
,Many-Body Localization of Symmetry Protected Topological States,,2015,"kevin slagle,zhen bi,yizhuang you,cenke xu"
10.1103/PhysRevB.92.165123,Quantum Monte Carlo Study Of Strange Correlator In Interacting Topological Insulators,PHYSICAL REVIEW B,2015,"hanqing wu,yuanyao he,yizhuang you,cenke xu,zi yang meng,zhongyi lu"
,Algebraic spin liquids with emergent generalized gauge boson excitations,Bulletin of the American Physical Society,2015,"alex rasmussen,cenke xu,zhen bi,yizhuang you"
10.1103/PhysRevB.92.220416,Self-Dual Quantum Electrodynamics As Boundary State Of The Three-Dimensional Bosonic Topological Insulator,PHYSICAL REVIEW B,2015,"cenke xu,yizhuang you"
10.1103/PhysRevB.91.184404,Construction And Field Theory Of Bosonic-Symmetry-Protected Topological States Beyond Group Cohomology,PHYSICAL REVIEW B,2015,"zhen bi,cenke xu"
,Quantum Critical Phases in Strong Spin-Orbit coupling Systems: Application to Pyrochlore Iridates,Bulletin of the American Physical Society,2014,"eun gook moon,cenke xu,yong baek kim,leon balents"
,Detecting symmetry protected topological states by generalized correlation,,2014,"yizhuang you,alex rasmussen,zhen bi,cenke xu"
10.1103/PhysRevLett.112.247202,Wave function and strange correlator of short-range entangled states.,Physical review letters,2014,"Yi-Zhuang You,Zhen Bi,Alex Rasmussen,Kevin Slagle,Cenke Xu"
10.1103/physrevb.90.081110,Anyon and loop braiding statistics in field theories with a topological Θ term,Physical Review B,2014,"Zhen Bi,Yi-Zhuang You,Cenke Xu"
10.1103/PhysRevB.90.245120,Symmetry-Protected Topological States Of Interacting Fermions And Bosons,PHYSICAL REVIEW B,2014,"Yi-Zhuang You,cenke xu"
,Anyon and loop braiding statistics in field theories with a topological Θ term,Physical Review B,2014,"zhen bi,yizhuang you,cenke xu"
10.1103/PhysRevB.89.184424,Line Defects In Three-Dimensional Symmetry-Protected Topological Phases,PHYSICAL REVIEW B,2014,"zhen bi,alex rasmussen,cenke xu"
,Symmetry-protected topological states of interacting fermions and bosons,Physical Review B,2014,"cenke xu,yizhuang you"
10.1103/PhysRevB.90.081110,Anyon And Loop Braiding Statistics In Field Theories With A Topological Theta Term,PHYSICAL REVIEW B,2014,"zhen bi,yizhuang you,cenke xu"
10.1103/PhysRevB.90.060502,Topological Number And Fermion Green'S Function For Strongly Interacting Topological Superconductors,PHYSICAL REVIEW B,2014,"yizhuang you,zhong wang,jeremy oon,cenke xu"
10.1103/PhysRevB.89.104418,Quantum Phase Transition Between The Z(2) Spin Liquid And Valence Bond Crystals On A Triangular Lattice,PHYSICAL REVIEW B,2014,"kevin slagle,cenke xu"
10.1103/PhysRevB.91.134404,Classification and Description of Bosonic Symmetry Protected Topological Phases with semiclassical Nonlinear Sigma models,PHYSICAL REVIEW B,2014,"zhen bi,alex rasmussen,cenke xu"
,$Z_2$ Spin Liquid and Valence Bond Solid Quantum Phase Transition,Bulletin of the American Physical Society,2014,"Kevin Slagle,Cenke Xu"
10.1103/PhysRevB.87.174412,Wave Functions Of Bosonic Symmetry Protected Topological Phases,PHYSICAL REVIEW B,2013,"cenke xu,t senthil"
10.1103/PhysRevB.88.014425,Two-Dimensional Symmetry-Protected Topological Phases With Psu(N) And Time-Reversal Symmetry,PHYSICAL REVIEW B,2013,"jeremy oon,gil young cho,cenke xu"
10.1103/PhysRevB.87.144421,Three-Dimensional Symmetry-Protected Topological Phase Close To Antiferromagnetic Neel Order,PHYSICAL REVIEW B,2013,cenke xu
10.1103/PhysRevLett.111.157203,Theory Of A Competitive Spin Liquid State For Weak Mott Insulators On The Triangular Lattice,PHYSICAL REVIEW LETTERS,2013,"Ryan V. Mishmash,James R. Garrison,Samuel Bieri,Cenke Xu"
,A critical phase induced by interplay of spin-orbit coupling and Coulomb interaction,Bulletin of the American Physical Society,2013,"Eun-Gook Moon,Cenke Xu,Yong Baek Kim,Leon Balents"
