doi,标题,期刊,年份,作者
10.1002/advs.202200538,Broadband Enhancement of Cherenkov Radiation Using Dispersionless Plasmons,ADVANCED SCIENCE,2022,"Hao Hu,Xiao Lin,Dongjue Liu,Hongsheng Chen,Baile Zhang,Yu Luo"
10.1103/PhysRevB.105.L100102,Always-Real-Eigenvalued Non-Hermitian Topological Systems,,2022,"Yang Long,Haoran Xue,Baile Zhang"
10.1364/cleo_qels.2022.fw5d.2,Mach-Zehnder Interferometer for Topological Edge States Based on a Designer Domain Wall,Conference on Lasers and Electro-Optics,2022,"Yandong Li,Minwoo Jung,Yang Yu,Yuchen Han,Baile Zhang,Gennady Shvets"
,Topological phenomena at topological defects,,2022,"Zhi-Kang Lin,Qiang Wang,Yang Liu,Haoran Xue,Baile Zhang,Yidong Chong,Jian-Hua Jiang"
,Demonstration of broadband topological slow light,,2022,"Fujia Chen,Haoran Xue,Yuang Pan,Maoren Wang,Yuanhan Hu,Li Zhang,Qiaolu Chen,Song Han,Gui-geng Liu,Zhen Gao,Peiheng Zhou,Wenyan Yin,Hongsheng Chen,Baile Zhang,Yihao Yang"
10.1038/s41467-020-16350-1,Observation of an acoustic octupole topological insulator,,2022,"Haoran Xue,Yong Ge,Hong-Xiang Sun,Qiang Wang,Ding Jia,Yi-Jun Guan,Shou-Qi Yuan,Yidong Chong,Baile Zhang"
10.1063/5.0083989,Mode-selective single-dipole excitation and controlled routing of guided waves in a multi-mode topological waveguide,APPLIED PHYSICS LETTERS,2022,"Yandong Li,Yang Yu,Kueifu Lai,Yuchen Han,Fei Gao,Baile Zhang,Gennady Shvets"
10.1002/adom.202201975,Extended Metasurface Spin Functionalities from Rotation of Elements,ADVANCED OPTICAL MATERIALS,2022,"Minggui Wei,Yuhong Xu,Guigeng Liu,Tong Wu,Wanyin Liu,Xiaoqiang Su,Quan Xu,Xueqian Zhang,Jiaguang Han,Janqiang Gu,Baile Zhang"
10.1038/s41467-022-34978-z,Discovery of a maximally charged Weyl point,,2022,"Qiaolu Chen,Fujia Chen,Qinghui Yan,Li Zhang,Zhen Gao,Shengyuan A. Yang,Zhi-Ming Yu,Hongsheng Chen,Baile Zhang,Yihao Yang"
10.1103/PhysRevA.105.053510,Topological phase transition induced by gain and loss in a photonic Chern insulator,PHYSICAL REVIEW A,2022,"Hau Tian Teo,Haoran Xue,Baile Zhang"
10.1002/adma.202202257,Observation of Topological Edge States in Thermal Diffusion,ADVANCED MATERIALS,2022,"Hao Hu,Song Han,Yihao Yang,Dongjue Liu,Haoran Xue,Gui-Geng Liu,Zheyu Cheng,Qi Jie Wang,Shuang Zhang,Baile Zhang,Yu Luo"
