doi,标题,期刊,年份,作者
10.1002/adom.202000379,All-Optical Helicity-Dependent Switching in Hybrid Metal-Ferromagnet Thin Films,ADVANCED OPTICAL MATERIALS,2020,"Feng Cheng,Zhidong Du,Xinjun Wang,Ziqiang Cai,Lin Li,Chuangtang Wang,Abdelkrim Benabbas,Paul Champion,Nianxiang Sun,Liang Pan,Yongmin Liu"
10.1002/adom.201901090,Polariton Photonics Using Structured Metals and 2D Materials,ADVANCED OPTICAL MATERIALS,2020,"Ziqiang Cai,Yihao Xu,Chuangtang Wang,Yongmin Liu"
10.1007/s11433-020-1575-2,A data-efficient self-supervised deep learning model for design and characterization of nanophotonic structures,SCIENCE CHINA-PHYSICS MECHANICS & ASTRONOMY,2020,"Wei Ma,Yongmin Liu"
10.1021/acsphotonics.9b01608,Experimental Demonstration of Multidimensional and Multifunctional Metalenses Based on Photonic Spin Hall Effect,ACS Photonics,2020,"Renchao Jin,Lili Tang,Jiaqi Li,Jin Wang,Qian-Jin Wang,Yongmin Liu,Zheng-Gao Dong"
10.1002/lpor.201900244,Harnessing Evanescent Waves By Bianisotropic Metasurfaces,LASER & PHOTONICS REVIEWS,2020,"Lin Li,Kan Yao,Zuojia Wang,Yongmin Liu"
10.1186/s40580-020-00246-3,Ultrafast optical manipulation of magnetic order in ferromagnetic materials.,NANO CONVERGENCE,2020,"Chuangtang Wang,Yongmin Liu"
10.1103/PhysRevApplied.13.054013,Microwave-Vortex-Beam Generation Based on Spoof-Plasmon Ring Resonators,PHYSICAL REVIEW APPLIED,2020,"Zhen Liao,Jia Nan Zhou,Guo Qing Luo,Meng Wang,Shi Sun,Tao Zhou,Hui Feng Ma,Tie Jun Cui,Yongmin Liu"
10.1021/acs.nanolett.0c02089,All-Optical Manipulation of Magnetization in Ferromagnetic Thin Films Enhanced by Plasmonic Resonances.,NANO LETTERS,2020,"Feng Cheng,Chuangtang Wang,Zhaoxian Su,Xinjun Wang,Ziqiang Cai,Nian X Sun,Yongmin Liu"
10.1364/OL.44.000319,Dual-mode subwavelength trapping by plasmonic tweezers based on V-type nanoantennas.,OPTICS LETTERS,2019,"Ren-Chao Jin,Jia-Qi Li,Lin Li,Zheng-Gao Dong,Yongmin Liu"
10.1002/adma.201901111,Probabilistic Representation and Inverse Design of Metamaterials Based on a Deep Generative Model with Semi-Supervised Learning Strategy.,ADVANCED MATERIALS,2019,"Wei Ma,Feng Cheng,Yihao Xu,Qinlong Wen,Yongmin Liu"
10.1039/c9na00343f,Controlling The Degrees Of Freedom In Metasurface Designs For Multi-Functional Optical Devices,NANOSCALE ADVANCES,2019,"Bo Xiong,Lin Deng,Ruwen Peng,Yongmin Liu"
10.1002/adom.201970032,Plasmonic Composite Films: Plasmonic‐Enhanced Cholesteric Films: Coassembling Anisotropic Gold Nanorods with Cellulose Nanocrystals (Advanced Optical Materials 9/2019),Advanced Optical Materials,2019,"Zheng Cheng,Yi Ma,Lin Yang,Feng Cheng,Zhongjie Huang,Avi Natan,Hongyan Li,Yong Chen,Daxian Cao,Zhifeng Huang,YuHuang Wang,Yongmin Liu,Rendang Yang,Hongli Zhu"
10.1021/acs.jpcc.9b03635,Edge Doping Effect to the Surface Plasmon Resonances in Graphene Nanoribbons,JOURNAL OF PHYSICAL CHEMISTRY C,2019,"Don C. Abeysinghe,Nima Nader,Joshua Myers,Joshua R. Hendrickson,Justin W. Cleary,Dennis E. Walker,Kuei-Hsien Chen,Yongmin Liu,Shin Mou"
10.1021/acsphotonics.9b00251,Complete Control of Smith-Purcell Radiation by Graphene Metasurfaces,ACS Photonics,2019,"Zhaoxian Su,Feng Cheng,Lin Li,Yongmin Liu"
10.1103/PhysRevB.100.035444,"Polarization-Dependent Near-Field Phonon Nanoscopy Of Oxides: Srtio3, Linbo3, And Pbzr0.2ti0.8o3",PHYSICAL REVIEW B,2019,"Lukas Wehmeier,Denny Lang,Yongmin Liu,Xiang Zhang,Stephan Winnerl,Lukas M. Eng,Susanne C. Kehr"
,Harnessing Evanescent Waves by Metasurfaces: An All-Optical Analogue of On-Chip Control of Smith-Purcell Emission,Bulletin of the American Physical Society,2019,"Lin Li,Kan Yao,Zuojia Wang,Yongmin Liu"
