doi,标题,期刊,年份,作者
10.1002/adfm.201503912,Strain-Mediated Inverse Photoresistivity in SrRuO3/La0.7Sr0.3MnO3Superlattices,Advanced Functional Materials,2016,"Heng-Jui Liu,Tzu-Chiao Wei,Yuan-Min Zhu,Rui-Rui Liu,Wen-Yen Tzeng,Chih-Ya Tsai,Qian Zhan,Chih-Wei Luo,Pu Yu,Jr-Hau He,Ying-Hao Chu,Qing He"
10.1002/adma.201502743,Anomalous Electronic Anisotropy Triggered by Ferroelastic Coupling in Multiferroic Heterostructures.,ADVANCED MATERIALS,2016,"Changcheng Ju,Jan-Chi Yang,Cheng Luo,Padraic Shafer,Heng-Jui Liu,Yen-Lin Huang,Ho-Hung Kuo,Fei Xue,Chih-Wei Luo,Qing He,Pu Yu,Elke Arenholz,Long-Qing Chen,Jinsong Zhu,Xiaomei Lu,Ying-Hao Chu"
10.1002/adma.201602281,A Metal-Insulator Transition of the Buried MnO 2 Monolayer in Complex Oxide Heterostructure.,ADVANCED MATERIALS,2016,"Heng-Jui Liu,Jheng-Cyuan Lin,Yue-Wen Fang,Jing-Ching Wang,Bo-Chao Huang,Xiang Gao,Rong Huang,Philip R Dean,Peter D Hatton,Yi-Ying Chin,Hong-Ji Lin,Chien-Te Chen,Yuichi Ikuhara,Ya-Ping Chiu,Chia-Seng Chang,Chun-Gang Duan,Qing He,Ying-Hao Chu"
10.1002/adfm.201503912,Strain-Mediated Inverse Photoresistivity in SrRuO3/La0.7Sr0.3MnO3 Superlattices,ADVANCED FUNCTIONAL MATERIALS,2016,"Heng-Jui Liu,Tzu-Chiao Wei,Yuanmin Zhu,Ruirui Liu,Wen-Yen Tzeng,Chih-Ya Tsai,Q. Zhan,Chih-Wei Luo,Pu Yu,Jr-Hau He,Ying-Hao Chu,Qing He"
10.1109/ICAUMS.2016.8479704,Heteroepitaxial Cof'e<inf>2</inf>O<inf>4</inf>/Muscovite Bimorph with Large Magnetostriction for Flexible Electronics,2016 International Conference of Asian Union of Magnetics Societies (ICAUMS),2016,"Chih-Kuo Wang,Hena-Jui Liu,Dong Su,Do Thi Hien,Ha Thai Duy,Kun-Hong Wu,Yi-Chun Chen,Jenh-Yih Juang,Qing He,Shien-Uang Jen,Ying-Hao Chu"
10.1063/1.4954172,Van Der Waals Epitaxy Of Functional Moo2 Film On Mica For Flexible Electronics,APPLIED PHYSICS LETTERS,2016,"Chun-Hao Ma,Jheng-Cyuan Lin,Heng-Jui Liu,Thi Hien Do,Yuanmin Zhu,Thai Duy Ha,Q. Zhan,Jenh-Yih Juang,Qing He,Elke Arenholz,Po-Wen Chiu,Ying-Hao Chu"
10.1039/c5nr09269h,Tuning the magnetic properties of self-assembled BiFeO3-CoFe2O4 heteroepitaxy by magneto-structural coupling.,NANOSCALE,2016,"Tahta Amrillah,Suresh K Vandrangi,Yugandhar Bitla,Thi Hien Do,Sheng-Chieh Liao,Chih-Ya Tsai,Yi-Ying Chin,Yen-Ting Liu,Man-Ling Lin,Qing He,Hong-Ji Lin,Hsin-Yi Lee,Chih-Huang Lai,Elke Arenholz,Jenh-Yih Juang,Ying-Hao Chu"
10.1038/am.2016.55,Electrically enhanced magnetization in highly strained BiFeO3 films,NPG ASIA MATERIALS,2016,"Jan-Chi Yang,Chang-Yang Kuo,Heng-Jui Liu,Hang-Chen Ding,Chun-Gang Duan,Hong-Ji Lin,Zhiwei Hu,Tun-Wen Pi,Liu Hao Tjeng,Chien-Te Chen,Elke Arenholz,Qing He,Ying-Hao Chu"
10.1021/acsami.5b08026,Enhanced structural and magnetic coupling in a mesocrystal-assisted nanocomposite.,ACS applied materials & interfaces,2016,"Yuanmin Zhu,Qian Zhan,Jan-Chi Yang,Yugandhar Bitla,Pingping Liu,Chen-I Li,Heng-Jui Liu,V Suresh Kumar,Elke Arenholz,Qing He,Ying-Hao Chu"
10.1038/ncomms10852,Observation of a three-dimensional quasi-long-range electronic supermodulation in YBa2Cu3O7-x/La0.7Ca0.3MnO3 heterostructures,NATURE COMMUNICATIONS,2016,"Junfeng He,Padraic Shafer,Thomas R. Mion,Vu Thanh Tra,Qing He,J. Kong,Y. D. Chuang,W. L. Yang,M. J. Graf,J. Y. Lin,Y. H. Chu,E. Arenholz,Rui Hua He"
10.1038/srep12073,Tuning The Functionalities Of A Mesocrystal Via Structural Coupling,SCIENTIFIC REPORTS,2015,"hengjui liu,yunya liu,chihya tsai,shengchieh liao,yingjiun chen,hongji lin,chihhuang lai,wenfeng hsieh,jiangyu li,chiente chen,qing he,yinghao chu"
10.1063/1.4935310,Tetragonal BiFeO3 on yttria-stabilized zirconia,APL MATERIALS,2015,"hengjui liu,yuhao du,peng gao,yenchin huang,hsiaowen chen,yichun chen,qing he,yuichi ikuhara,yinghao chu"
10.1146/annurev-matsci-070214-020837,BiFeO3 Thin Films: A Playground for Exploring Electric-Field Control of Multifunctionalities,"ANNUAL REVIEW OF MATERIALS RESEARCH, VOL 45",2015,"janchi yang,qing he,pu yu,yinghao chu"
